loan_id,state_code,county,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,loan_type,loan_purpose,lien_position,reverse_mortgage,open_end_line_of_credit,loan_amount,closing_date,first_payment_date,maturity_date,loan_term,principal_interest_pmt,interest_rate,property_value,total_loan_costs,origition_charges,other_loan_costs,lender_credits,prepayment_pelty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,occupancy_type,manufactured_home,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,umbs_code,target_profit
5037490,NY,Broome    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,135000,2021-09-14,2021-10-01,2051-09-01,360,595.16,3.375,173880,1393.1500000000024,526.5000000000027,866.6499999999996,,,,False,0,0,False,Primary residence,False,1,131,2402.0,686,FICO Risk Score Classic,DU,UMBS 30YR 3.0,6750.000000000006
5037551,WA,Cowlitz    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,265000,2021-09-14,2021-10-01,2051-09-01,360,1168.27,3.375,407693,2136.9500000000035,1033.5000000000036,1103.4499999999998,,,,False,0,0,False,Primary residence,False,1,108,2340.0,686,Experian Fair Isaac,DU,UMBS 30YR 3.0,13250.000000000011
5037571,DE,Kent    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,75000,2021-09-14,2021-10-01,2051-09-01,360,310.43,2.875,127878,2645.5,1357.5,1288,,,,False,0,0,False,Primary residence,False,1,27,945.0,686,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,3750.000000000003
5037634,MA,Norfolk    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,345000,2021-09-15,2021-11-01,2051-10-01,360,1497.41,3.25,689036,3275.0000000000036,1345.5000000000036,1929.5,,,,False,0,0,False,Primary residence,False,1,86,2724.0,686,FICO Risk Score Classic,DU,UMBS 30YR 3.0,17250.000000000015
5024196,TX,Tarrant    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,235000,2021-09-15,2021-11-01,2051-10-01,360,987.05,2.99,297469,4156.9999999999945,1950.4999999999945,2206.5000000000005,,,,False,0,0,False,Primary residence,False,1,51,1955.0,686,Experian Fair Isaac,DU,UMBS 15YR 2.5,11750.000000000011
5024253,CO,Arapahoe    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,315000,2021-09-15,2021-11-01,2051-10-01,360,1323.06,2.99,492188,7624.000000000002,5701.500000000002,1922.5,,,,False,0,0,False,Primary residence,False,1,75,1750.0,686,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,15750.000000000015
5024303,ME,Penobscot    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,135000,2021-09-15,2021-11-01,2036-10-01,180,914.05,2.75,168750,4482.000000000001,2443.500000000001,2038.5,,,,False,0,0,False,Primary residence,False,1,73,2738.0,686,Equifax Beacon 5.0,LP,UMBS 30YR 2.5,6750.000000000006
5024468,NC,Buncombe    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,255000,2021-09-16,2021-11-01,2051-10-01,360,1089.53,3.125,386364,6608.600000000001,4615.500000000001,1993.1000000000004,,,,False,0,0,False,Primary residence,False,1,46,1419.0,686,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,12750.000000000011
5024531,MI,Oakland    ,False,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,555000,2021-09-16,2021-11-01,2051-10-01,360,2045.23,1.99,584211,41902.50000000001,41902.50000000001,0,,,84.0,False,0,0,False,Primary residence,False,1,478,13145.0,686,FICO Risk Score Classic,DU,UMBS 30YR 1.5,27750.000000000025
5024758,MI,Macomb    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,125000,2021-09-17,2021-11-01,2048-10-01,324,578.45,3.25,180012,1620.7500000000018,487.5000000000018,1133.25,,,,False,0,0,False,Primary residence,False,1,37,1049.0,686,Experian Fair Isaac,DU,UMBS 30YR 3.0,6250.0000000000055
5024766,CO,Arapahoe    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,375000,2021-08-25,2021-10-01,2051-09-01,360,1552.1299999999999,2.875,425557,8907.600000000002,6787.500000000004,2120.0999999999995,,,,False,0,0,False,Primary residence,False,1,78,2860.0,687,Experian Fair Isaac,LP,UMBS 30YR 2.5,18750.00000000002
5024808,NJ,Somerset    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,215000,2021-08-25,2021-10-01,2036-09-01,180,1405.8,2.25,423146,12278.00000000003,11008.00000000003,1270,,,,False,0,0,False,Primary residence,False,1,170,4109.0,687,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,10750.00000000001
5024898,FL,Pasco    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,255000,2021-08-27,2021-10-01,2041-09-01,240,1394.98,2.875,336323,5921.970000000001,4615.500000000001,1306.4700000000003,,,,False,0,0,False,Primary residence,False,1,109,2998.0,687,FICO Risk Score Classic,DU,UMBS 30YR 2.5,12750.000000000011
5025307,VA,Loudoun    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,235000,2021-08-28,2021-10-01,2031-09-01,120,2157.69,1.99,900039,17742.500000000004,17742.500000000004,0,,,,False,0,0,False,Primary residence,False,1,196,4410.0,687,Equifax Beacon 5.0,DU,UMBS 30YR 1.5,11750.000000000011
5025381,TX,Dallas    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,165000,2021-09-01,2021-10-01,2034-09-01,156,1256.32,2.75,242434,4647.300000000001,2986.500000000001,1660.8000000000002,,,,False,0,0,False,Primary residence,False,1,95,2375.0,687,Experian Fair Isaac,DU,UMBS 30YR 2.5,8250.000000000007
5025412,TX,Bexar    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,125000,2021-09-01,2021-10-01,2036-09-01,180,875.97,3.25,169584,2588.250000000002,487.5000000000018,2100.75,,,,False,0,0,False,Primary residence,False,1,100,3667.0,687,Experian Fair Isaac,DU,UMBS 30YR 3.0,6250.0000000000055
5025518,CA,Contra Costa   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,815000,2021-09-02,2021-10-01,2051-09-01,360,3213.55,2.5,1968124,41728.00000000011,41728.00000000011,0,,,,False,0,0,False,Primary residence,False,1,203,4906.0,687,Equifax Beacon 5.0,LP,UMBS 30YR 2.0,40750.00000000004
5025527,WA,Pierce    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,295000,2021-09-02,2021-10-01,2036-09-01,180,1962.94,2.5,564810,15104.00000000004,15104.00000000004,0,,,,False,0,0,False,Primary residence,False,1,109,3270.0,687,Equifax Beacon 5.0,LP,UMBS 30YR 2.0,14750.000000000013
5025537,CA,San Diego   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,205000,2021-09-02,2021-10-01,2051-09-01,360,769.24,2.125,455556,16313.000000000004,15477.500000000004,835.5,,,84.0,False,0,0,False,Primary residence,False,1,53,1900.0,687,Equifax Beacon 5.0,DU,UMBS 30YR 1.5,10250.00000000001
5025564,CA,Ventura    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,515000,2021-09-03,2021-10-01,2051-09-01,360,2163.1000000000004,2.99,640548,11785.35,9321.5,2463.85,,,,False,0,0,False,Primary residence,False,1,123,2460.0,687,Equifax Beacon 5.0,LP,UMBS 30YR 2.5,25750.000000000022
5025769,MD,Prince George   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,125000,2021-09-03,2021-10-01,2031-09-01,120,1175.93,2.5,412134,7449.500000000016,6400.000000000016,1049.5000000000002,,,,False,0,0,False,Primary residence,False,1,102,2805.0,687,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,6250.0000000000055
5025787,MI,Macomb    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,145000,2021-09-03,2021-10-01,2036-09-01,180,998.16,2.99,198495,3849.750000000001,2624.500000000001,1225.25,,,,False,0,0,False,Investment property,False,1,233,5631.0,687,FICO Risk Score Classic,DU,UMBS 30YR 2.5,7250.000000000006
5025885,AL,Escambia    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,155000,2021-09-03,2021-10-01,2051-09-01,360,651.03,2.99,179794,4517.500000000001,2805.500000000001,1712,,,,False,0,0,False,Primary residence,False,1,50,1334.0,687,Experian Fair Isaac,LP,UMBS 30YR 2.5,7750.000000000007
5025890,NJ,Ocean    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,85000,2021-09-03,2021-10-01,2051-09-01,360,368.93,3.25,143995,1264.500000000001,331.5000000000009,933,,,,False,0,0,False,Primary residence,False,1,23,920.0,687,Equifax Beacon 5.0,DU,UMBS 30YR 3.0,4250.000000000004
5026470,CO,Denver    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,205000,2021-09-03,2021-10-01,2041-09-01,240,1121.46,2.875,512500,5455.800000000001,3710.500000000001,1745.3,,,,False,0,0,False,Primary residence,False,1,126,1260.0,687,FICO Risk Score Classic,DU,UMBS 30YR 2.5,10250.00000000001
5026493,CO,Mesa    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,225000,2021-09-04,2021-10-01,2051-09-01,360,945.05,2.99,293926,5819.0,4072.5,1746.5,,,,False,0,0,False,Primary residence,False,1,48,1800.0,687,FICO Risk Score Classic,DU,UMBS 30YR 2.5,11250.00000000001
5026814,MS,Oktibbeha    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,125000,2021-09-04,2021-10-01,2051-09-01,360,525.03,2.99,181160,2412.0000000000005,2262.5000000000005,149.5,,,,False,0,0,False,Second residence,False,1,367,3976.0,687,Equifax Beacon 5.0,LP,UMBS 30YR 2.5,6250.0000000000055
5026849,NJ,Middlesex    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,155000,2021-09-07,2021-10-01,2036-09-01,180,1076.94,3.125,206667,3432.500000000001,2805.500000000001,627.0000000000001,,,,False,0,0,False,Investment property,False,1,165,6188.0,687,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,7750.000000000007
5026883,TX,Williamson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,245000,2021-09-07,2021-10-01,2051-09-01,360,1080.1,3.375,327716,775.0,0.0,775,,,,False,0,0,False,Investment property,False,1,190,5859.0,687,FICO Risk Score Classic,DU,UMBS 15YR 3.0,12250.000000000011
5027105,CA,San Diego   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,265000,2021-09-07,2021-10-01,2036-09-01,180,1794.24,2.75,730632,6073.5,4796.5,1277,,,,False,0,0,False,Primary residence,False,1,151,1259.0,687,FICO Risk Score Classic,DU,UMBS 30YR 2.5,13250.000000000011
5027119,CA,San Francisco   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,405000,2021-09-07,2021-10-01,2051-09-01,360,1730.42,3.125,2279123,8225.500000000002,7330.500000000002,895,,,,False,0,0,False,Primary residence,False,2,57,2280.0,687,Experian Fair Isaac,DU,UMBS 30YR 2.5,20250.00000000002
5027324,OR,Polk    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,345000,2021-09-09,2021-10-01,2051-09-01,360,1520.96,3.375,431250,3741.5000000000036,1345.5000000000036,2396,,,,False,0,0,False,Primary residence,False,1,118,2164.0,687,Experian Fair Isaac,DU,UMBS 30YR 3.0,17250.000000000015
5027336,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,445000,2021-09-11,2021-10-01,2051-09-01,360,1869.09,2.99,813083,10029.5,8054.5,1975,,,,False,0,0,False,Investment property,False,1,93,2713.0,687,Experian Fair Isaac,LP,UMBS 30YR 2.5,22250.00000000002
5027407,TN,Trousdale    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,195000,2021-09-11,2021-10-01,2051-09-01,360,718.6,1.99,254404,9026.619999999992,7936.499999999993,1090.12,,,120.0,False,0,0,False,Primary residence,False,1,46,1534.0,687,Equifax Beacon 5.0,DU,UMBS 15YR 1.5,9750.00000000001
5028074,NJ,Gloucester    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,85000,2021-09-13,2021-10-01,2036-09-01,180,575.51,2.75,203107,2891.5000000000005,1538.5000000000005,1353,,,,False,0,0,False,Primary residence,False,1,56,2054.0,687,Experian Fair Isaac,DU,UMBS 30YR 2.5,4250.000000000004
5028144,UT,San Juan   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,175000,2021-09-13,2021-10-01,2041-09-01,240,925.41,2.5,330002,9067.000000000024,8960.000000000024,107,,,,False,0,0,False,Primary residence,False,1,48,1680.0,687,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,8750.000000000007
5028303,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,765000,2021-09-13,2021-10-01,2051-09-01,360,3372.5600000000004,3.375,956250,5005.500000000015,2983.5000000000146,2022,,,,False,0,0,False,Primary residence,False,1,123,4100.0,687,Experian Fair Isaac,LP,UMBS 30YR 3.0,38250.00000000004
5028361,KS,Johnson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,275000,2021-09-13,2021-10-01,2051-09-01,360,1155.06,2.99,393476,6022.500000000002,4977.500000000002,1044.9999999999995,,,,False,0,0,False,Primary residence,False,1,91,2579.0,687,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,13750.000000000013
5028547,HI,Maui    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,345000,2021-09-14,2021-10-01,2051-09-01,360,1405.22,2.75,599271,8322.54,6244.500000000002,2078.04,,,,False,0,0,False,Primary residence,False,1,81,2430.0,687,FICO Risk Score Classic,DU,UMBS 30YR 2.5,17250.000000000015
5028651,IL,Kendall    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,165000,2021-09-14,2021-10-01,2036-09-01,180,1107.52,2.625,273496,9655.500000000022,8448.000000000022,1207.5,,,,False,0,0,False,Primary residence,False,1,76,2660.0,687,Equifax Beacon 5.0,LP,UMBS 30YR 2.0,8250.000000000007
5028702,TX,Fort Bend   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,195000,2021-09-14,2021-10-01,2041-09-01,240,1077.81,2.99,210039,4081.500000000002,3529.500000000002,552,,,,False,0,0,False,Primary residence,False,1,93,3023.0,687,Experian Fair Isaac,DU,UMBS 30YR 2.5,9750.00000000001
5028716,CA,Yolo    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,305000,2021-09-15,2021-11-01,2051-10-01,360,1303.16,3.125,740112,7385.0,5520.5,1864.5,,,,False,0,0,False,Primary residence,False,1,115,2971.0,687,Experian Fair Isaac,DU,UMBS 30YR 2.5,15250.000000000013
5028856,CT,Litchfield    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,105000,2021-09-16,2021-11-01,2036-10-01,180,662.7,1.75,116667,10392.5,7927.500000000001,2465,,,,False,0,0,False,Primary residence,False,1,33,1183.0,687,Equifax Beacon 5.0,LP,UMBS 30YR 1.5,5250.000000000005
5029025,OK,Oklahoma    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,205000,2021-08-25,2021-10-01,2036-09-01,180,1376.01,2.625,341610,12495.000000000027,10496.000000000027,1999,,,,False,0,0,False,Primary residence,False,1,93,2713.0,688,FICO Risk Score Classic,DU,UMBS 30YR 2.0,10250.00000000001
5029173,NJ,Monmouth    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,235000,2021-09-04,2021-10-01,2032-09-01,132,1980.45,1.99,388623,19059.500000000004,17742.500000000004,1317.0000000000005,,,,False,0,0,False,Primary residence,False,1,79,3226.0,688,Experian Fair Isaac,DU,UMBS 30YR 1.5,11750.000000000011
5029231,CA,Santa Clara   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,585000,2021-09-10,2021-10-01,2051-09-01,360,2364.36,2.69,1004292,11524.50000000003,11524.50000000003,0,,,,False,0,0,False,Primary residence,False,1,263,3507.0,688,Experian Fair Isaac,DU,UMBS 15YR 2.0,29250.000000000025
5029285,TX,Dallas    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,115000,2021-09-17,2021-11-01,2029-10-01,96,1345.03,2.99,233030,4048.750000000001,2081.500000000001,1967.25,,,,False,0,0,False,Primary residence,False,1,92,3680.0,688,FICO Risk Score Classic,DU,UMBS 30YR 2.5,5750.0000000000055
5029308,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,315000,2021-08-24,2021-10-01,2051-09-01,360,1323.06,2.99,597723,6901.000000000002,5701.500000000002,1199.5,,,,False,0,0,False,Primary residence,False,1,147,2695.0,688,FICO Risk Score Classic,DU,UMBS 30YR 2.5,15750.000000000015
5029362,IN,Gibson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,95000,2021-08-27,2021-10-01,2051-09-01,360,418.82,3.375,132645,2097.500000000002,370.5000000000018,1727,,,,False,0,0,False,Primary residence,False,1,63,1103.0,688,FICO Risk Score Classic,DU,UMBS 30YR 3.0,4750.000000000005
5029457,HI,Honolulu    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,335000,2021-08-28,2021-10-01,2051-09-01,360,1523.18,3.625,427842,4043.1600000000053,1306.5000000000055,2736.66,,,,False,0,0,False,Primary residence,False,1,87,2683.0,688,FICO Risk Score Classic,DU,UMBS 30YR 3.0,16750.000000000015
5029523,PA,Beaver    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,145000,2021-08-30,2021-10-01,2036-09-01,180,956.45,2.375,328426,9246.000000000018,7424.000000000019,1822,,,,False,0,0,False,Primary residence,False,1,89,2003.0,688,Experian Fair Isaac,DU,UMBS 30YR 2.0,7250.000000000006
5029536,NY,Suffolk    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,145000,2021-08-31,2021-10-01,2031-09-01,120,1356.01,2.375,395959,9135.000000000018,7424.000000000019,1711,,,,False,0,0,False,Primary residence,False,1,87,3190.0,688,FICO Risk Score Classic,DU,UMBS 30YR 2.0,7250.000000000006
5029582,NJ,Ocean    ,False,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,1505000,2021-08-31,2021-10-01,2051-09-01,360,6129.99,2.75,2081922,35953.500000000015,27240.500000000015,8713,,,,False,0,0,False,Second residence,False,1,1223,19365.0,688,Equifax Beacon 5.0,,UMBS 30YR 2.5,75250.00000000007
5029597,NC,Union    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,205000,2021-08-31,2021-10-01,2036-09-01,180,1388.0,2.75,280017,5503.240000000001,3710.500000000001,1792.7399999999998,,,,False,0,0,False,Primary residence,False,1,123,2050.0,688,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,10250.00000000001
