loan_id,state_code,county,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,loan_type,loan_purpose,lien_position,reverse_mortgage,open_end_line_of_credit,loan_amount,closing_date,first_payment_date,maturity_date,loan_term,principal_interest_pmt,interest_rate,umbs_code,property_value,total_loan_costs,origition_charges,other_loan_costs,lender_credits,prepayment_pelty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,occupancy_type,manufactured_home,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,base_margin,umbs_price,trade_margin,target_profit,trade_premium,points_and_fees,total_loan_revenue,gross_profit,profit_margin,winning_bid,winner,actual_trade_premium,acctual_loan_revenue,actual_profit_margin
5031716,CA,Riverside    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,375000,2021-09-01,2021-10-01,2051-09-01,360,1527.41,2.75,UMBS 30YR 2.5,573483,8066.000000000004,6787.500000000004,1278.5,,,,False,0,0,False,Primary residence,False,1,74,2590.0,693,Equifax Beacon 5.0,LP,1.05,103.19,0.03190000000000004,18750.00000000002,11962.500000000015,6787.500000000004,18750.00000000002,18750.00000000002,0.05000000000000005,0.03189999999999998,umbs_price,11962.49999999999,,
5031786,ID,Kootenai    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,335000,2021-09-01,2021-10-01,2051-09-01,360,1454.01,3.25,UMBS 30YR 3.0,483615,3356.000000000005,1306.5000000000055,2049.4999999999995,,,,False,0,0,False,Primary residence,False,1,92,2837.0,693,Experian Fair Isaac,DU,1.05,104.61,0.04610000000000003,16750.000000000015,15443.50000000001,1306.5000000000055,16750.000000000015,16750.000000000015,0.050000000000000044,0.046099999999999995,umbs_price,15443.499999999998,,
5031870,OR,Marion    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,155000,2021-09-01,2021-10-01,2036-09-01,180,1031.3799999999999,2.5,UMBS 30YR 2.0,304879,9463.500000000022,7936.000000000021,1527.5,,,,False,0,0,False,Primary residence,False,1,85,3046.0,693,FICO Risk Score Classic,DU,1.05,99.88,-0.0012000000000000899,7750.000000000007,-186.00000000001393,7936.000000000021,7750.000000000007,7750.000000000007,0.050000000000000044,-0.0012000000000000454,umbs_price,-186.00000000000705,,
5031907,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,355000,2021-09-02,2021-10-01,2051-09-01,360,1491.07,2.99,UMBS 30YR 2.5,483652,8307.5,6425.5,1882,,,,False,0,0,False,Primary residence,False,1,52,1864.0,693,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,17750.000000000015,11324.500000000015,6425.5,17750.000000000015,17750.000000000015,0.050000000000000044,0.03189999999999998,umbs_price,11324.499999999993,,
5031922,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,305000,2021-09-02,2021-10-01,2051-09-01,360,1323.8,3.25,UMBS 30YR 3.0,719849,2789.5000000000036,1189.5000000000036,1600,,,,False,0,0,False,Investment property,False,1,129,3548.0,693,FICO Risk Score Classic,LP,1.05,104.61,0.04610000000000003,15250.000000000013,14060.50000000001,1189.5000000000036,15250.000000000013,15250.000000000013,0.050000000000000044,0.046099999999999995,umbs_price,14060.499999999998,,
5032000,VA,Prince William   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,445000,2021-09-02,2021-10-01,2051-09-01,360,1812.52,2.75,UMBS 30YR 2.5,757318,9838.8,8054.5,1784.3000000000002,,,,False,0,0,False,Primary residence,False,1,106,3180.0,693,Experian Fair Isaac,DU,1.05,103.19,0.03190000000000004,22250.00000000002,14195.500000000018,8054.5,22250.00000000002,22250.00000000002,0.05000000000000004,0.03189999999999998,umbs_price,14195.499999999989,,
5032016,FL,Volusia    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,275000,2021-09-02,2021-10-01,2051-09-01,360,1174.98,3.125,UMBS 30YR 2.5,305556,6162.500000000002,4977.500000000002,1185,,,,False,0,0,False,Primary residence,False,1,89,2225.0,693,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,13750.000000000013,8772.500000000011,4977.500000000002,13750.000000000013,13750.000000000013,0.050000000000000044,0.03189999999999998,umbs_price,8772.499999999995,,
5032194,NY,Nassau    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,395000,2021-09-02,2021-10-01,2051-09-01,360,1659.08,2.99,UMBS 30YR 2.5,803499,7256.500000000002,7149.500000000002,106.99999999999994,,,,False,0,0,False,Primary residence,False,1,92,3680.0,693,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,19750.00000000002,12600.500000000016,7149.500000000002,19750.00000000002,19750.00000000002,0.050000000000000044,0.03189999999999998,umbs_price,12600.49999999999,,
5032318,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,275000,2021-09-03,2021-10-01,2051-09-01,360,1138.23,2.875,UMBS 30YR 2.5,473648,6454.450000000002,4977.500000000002,1476.9499999999998,,,,False,0,0,False,Primary residence,False,1,74,2899.0,693,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,13750.000000000013,8772.500000000011,4977.500000000002,13750.000000000013,13750.000000000013,0.050000000000000044,0.03408749999999998,storgan_manley,9374.062499999995,14351.562499999996,0.052187499999999984
5032374,OH,Summit    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,95000,2021-09-04,2021-10-01,2041-09-01,240,513.89,2.75,UMBS 30YR 2.5,190000,3819.7000000000007,1719.500000000001,2100.2,,,,False,0,0,False,Primary residence,False,1,38,919.0,693,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,4750.000000000005,3030.5000000000036,1719.500000000001,4750.000000000005,4750.000000000005,0.050000000000000044,0.03189999999999998,umbs_price,3030.4999999999977,,
5032409,NC,Cumberland    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,305000,2021-09-06,2021-10-01,2041-09-01,240,1668.51,2.875,UMBS 30YR 2.5,363485,7776.88,5520.5,2256.38,,,,False,0,0,False,Primary residence,False,1,138,4255.0,693,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,15250.000000000013,9729.500000000013,5520.5,15250.000000000013,15250.000000000013,0.050000000000000044,0.03189999999999998,umbs_price,9729.499999999993,,
5032428,CA,Contra Costa   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,675000,2021-09-06,2021-10-01,2051-09-01,360,2575.34,2.25,UMBS 30YR 2.0,2367591,36499.50000000009,34560.00000000009,1939.5,,,120.0,False,0,0,False,Primary residence,False,1,332,8024.0,693,Experian Fair Isaac,DU,1.05,99.88,-0.0012000000000000899,33750.00000000003,-810.0000000000607,34560.00000000009,33750.00000000003,33750.00000000003,0.050000000000000044,-0.0012000000000000454,umbs_price,-810.0000000000307,,
5032461,FL,Gulf    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,485000,2021-09-07,2021-10-01,2051-09-01,360,2138.1600000000003,3.375,UMBS 30YR 3.0,677848,6421.000000000007,1891.5000000000073,4529.5,,,,False,0,0,False,Investment property,False,1,233,6214.0,693,Experian Fair Isaac,LP,1.05,104.61,0.04610000000000003,24250.000000000022,22358.500000000015,1891.5000000000073,24250.000000000022,24250.000000000022,0.050000000000000044,0.046099999999999995,umbs_price,22358.499999999996,,
5032621,CA,San Mateo   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,235000,2021-09-08,2021-10-01,2051-09-01,360,896.6,2.25,UMBS 30YR 2.0,1012932,13041.500000000033,12032.000000000033,1009.5,,,120.0,False,0,0,False,Primary residence,False,1,100,3500.0,693,FICO Risk Score Classic,DU,1.05,99.88,-0.0012000000000000899,11750.000000000011,-282.00000000002115,12032.000000000033,11750.000000000011,11750.000000000011,0.050000000000000044,-0.0012000000000000454,umbs_price,-282.0000000000107,,
5032669,FL,Brevard    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,155000,2021-09-08,2021-10-01,2051-09-01,360,611.17,2.5,UMBS 30YR 2.0,303922,8869.35000000002,7936.000000000021,933.3500000000004,,,84.0,False,0,0,False,Primary residence,False,1,78,1820.0,693,FICO Risk Score Classic,DU,1.05,99.88,-0.0012000000000000899,7750.000000000007,-186.00000000001393,7936.000000000021,7750.000000000007,7750.000000000007,0.050000000000000044,0.0009874999999999546,storgan_manley,153.06249999999295,8089.062500000014,0.05218750000000009
5032688,PA,Allegheny    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,385000,2021-09-08,2021-10-01,2051-09-01,360,1593.52,2.875,UMBS 30YR 2.5,570033,10094.000000000004,6968.500000000004,3125.5,,,,False,0,0,False,Primary residence,False,1,146,3894.0,693,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,19250.00000000002,12281.500000000015,6968.500000000004,19250.00000000002,19250.00000000002,0.050000000000000044,0.03189999999999998,umbs_price,12281.49999999999,,
5032822,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,265000,2021-09-10,2021-10-01,2046-09-01,300,1252.17,2.99,UMBS 15YR 2.5,846105,3472.999999999993,2199.4999999999927,1273.5000000000005,,,,False,0,0,False,Primary residence,False,1,67,2457.0,693,Equifax Beacon 5.0,LP,1.05,104.17,0.04170000000000007,13250.000000000011,11050.500000000018,2199.4999999999927,13250.000000000011,13250.000000000011,0.050000000000000044,0.041700000000000015,umbs_price,11050.500000000004,,
5032915,UT,Salt Lake   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,595000,2021-09-11,2021-10-01,2051-09-01,360,2307.92,2.375,UMBS 15YR 2.0,1331991,11990.560000000029,11721.50000000003,269.06,,,84.0,False,0,0,False,Primary residence,False,1,221,2210.0,693,FICO Risk Score Classic,DU,1.05,103.03,0.030299999999999994,29750.000000000025,18028.499999999996,11721.50000000003,29750.000000000025,29750.000000000025,0.050000000000000044,0.03030000000000001,umbs_price,18028.500000000007,,
5032939,CA,Siskiyou    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,245000,2021-09-11,2021-10-01,2051-09-01,360,1014.06,2.875,UMBS 15YR 2.5,312142,3000.4999999999945,2033.4999999999945,967,,,,False,0,0,False,Primary residence,False,1,65,1680.0,693,Equifax Beacon 5.0,DU,1.05,104.17,0.04170000000000007,12250.000000000011,10216.500000000016,2033.4999999999945,12250.000000000011,12250.000000000011,0.050000000000000044,0.041700000000000015,umbs_price,10216.500000000004,,
5032969,MA,Worcester    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,225000,2021-09-11,2021-10-01,2041-09-01,240,1230.87,2.875,UMBS 30YR 2.5,432693,5305.5,4072.5,1233,,,,False,0,0,False,Primary residence,False,1,96,2480.0,693,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,11250.00000000001,7177.500000000009,4072.5,11250.00000000001,11250.00000000001,0.05000000000000004,0.03189999999999998,umbs_price,7177.4999999999945,,
5032972,CA,Stanislaus    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,345000,2021-09-11,2021-10-01,2051-09-01,360,1474.06,3.125,UMBS 15YR 2.5,410715,4184.499999999991,2863.499999999991,1321,,,,False,0,0,False,Primary residence,False,1,121,4034.0,693,Equifax Beacon 5.0,DU,1.05,104.17,0.04170000000000007,17250.000000000015,14386.500000000024,2863.499999999991,17250.000000000015,17250.000000000015,0.050000000000000044,0.041700000000000015,umbs_price,14386.500000000005,,
5032983,MI,Kalamazoo    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,175000,2021-09-15,2021-11-01,2051-10-01,360,735.04,2.99,UMBS 30YR 2.5,180413,4905.4400000000005,3167.5,1737.94,,,,False,0,0,False,Primary residence,False,1,43,1613.0,693,Experian Fair Isaac,LP,1.05,103.19,0.03190000000000004,8750.000000000007,5582.500000000007,3167.5,8750.000000000007,8750.000000000007,0.050000000000000044,0.03189999999999998,umbs_price,5582.499999999996,,
5032987,IL,McLean    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,195000,2021-09-15,2021-11-01,2041-10-01,240,1066.75,2.875,UMBS 30YR 2.5,249712,4329.500000000002,3529.500000000002,800,,,,False,0,0,False,Primary residence,False,1,79,2239.0,693,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,9750.00000000001,6220.500000000007,3529.500000000002,9750.00000000001,9750.00000000001,0.050000000000000044,0.03189999999999998,umbs_price,6220.499999999995,,
5033008,CA,Stanislaus    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,405000,2021-09-15,2021-11-01,2036-10-01,180,2742.1400000000003,2.75,UMBS 15YR 2.5,729073,5623.999999999989,3361.499999999989,2262.5,,,,False,0,0,False,Primary residence,False,1,790,11192.0,693,Experian Fair Isaac,DU,1.05,104.17,0.04170000000000007,20250.00000000002,16888.50000000003,3361.499999999989,20250.00000000002,20250.00000000002,0.050000000000000044,0.041700000000000015,umbs_price,16888.500000000007,,
5033038,KS,Harvey    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,125000,2021-09-15,2021-11-01,2036-10-01,180,831.76,2.5,UMBS 30YR 2.0,234698,7487.500000000016,6400.000000000016,1087.5,,,,False,0,0,False,Primary residence,False,1,86,1649.0,693,Equifax Beacon 5.0,LP,1.05,99.88,-0.0012000000000000899,6250.0000000000055,-150.00000000001123,6400.000000000016,6250.0000000000055,6250.0000000000055,0.050000000000000044,-0.0012000000000000454,umbs_price,-150.00000000000568,,
5033049,MA,Middlesex    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,495000,2021-09-15,2021-11-01,2051-10-01,360,2079.1000000000004,2.99,UMBS 15YR 2.5,618750,7110.499999999985,4108.499999999985,3002,,,,False,0,0,False,Primary residence,False,1,121,4840.0,693,Equifax Beacon 5.0,DU,1.05,104.17,0.04170000000000007,24750.000000000022,20641.500000000036,4108.499999999985,24750.000000000022,24750.000000000022,0.050000000000000044,0.041700000000000015,umbs_price,20641.500000000007,,
5033135,CA,Contra Costa   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,465000,2021-09-16,2021-11-01,2051-10-01,360,1924.64,2.875,UMBS 30YR 2.5,930000,9743.930000000004,8416.500000000004,1327.4299999999998,,,,False,0,0,False,Primary residence,False,1,56,2240.0,693,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,23250.000000000022,14833.500000000018,8416.500000000004,23250.000000000022,23250.000000000022,0.050000000000000044,0.03189999999999998,umbs_price,14833.499999999989,,
5033175,NC,Buncombe    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,415000,2021-09-16,2021-11-01,2051-10-01,360,1690.33,2.75,UMBS 30YR 2.5,465039,9366.760000000002,7511.500000000002,1855.2599999999998,,,,False,0,0,False,Primary residence,False,1,84,2100.0,693,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,20750.00000000002,13238.500000000016,7511.500000000002,20750.00000000002,20750.00000000002,0.050000000000000044,0.03189999999999998,umbs_price,13238.49999999999,,
5033217,WA,King    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,395000,2021-09-17,2021-11-01,2051-10-01,360,1687.69,3.125,UMBS 30YR 2.5,526667,9599.720000000001,7149.500000000002,2450.22,,,,False,0,0,False,Primary residence,False,2,69,2185.0,693,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,19750.00000000002,12600.500000000016,7149.500000000002,19750.00000000002,19750.00000000002,0.050000000000000044,0.03189999999999998,umbs_price,12600.49999999999,,
5033298,FL,Lee    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,315000,2021-09-17,2021-11-01,2051-10-01,360,1323.06,2.99,UMBS 15YR 2.5,331579,5915.499999999993,2614.4999999999927,3301,,,,False,0,0,False,Primary residence,False,1,84,2870.0,693,FICO Risk Score Classic,LP,1.05,104.17,0.04170000000000007,15750.000000000015,13135.500000000022,2614.4999999999927,15750.000000000015,15750.000000000015,0.050000000000000044,0.041700000000000015,umbs_price,13135.500000000005,,
5033304,NV,Clark    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,225000,2021-09-08,2021-10-01,2051-09-01,360,931.28,2.875,UMBS 30YR 2.5,337534,5209.0,4072.5,1136.5,,,,False,0,0,False,Primary residence,False,1,78,1690.0,694,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,11250.00000000001,7177.500000000009,4072.5,11250.00000000001,11250.00000000001,0.05000000000000004,0.03189999999999998,umbs_price,7177.4999999999945,,
5033335,NV,Clark    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,175000,2021-06-28,2021-08-01,2051-07-01,360,759.56,3.25,UMBS 15YR 3.0,349023,1226.5,0.0,1226.5,,,,False,0,0,False,Primary residence,False,1,33,1265.0,694,Equifax Beacon 5.0,DU,1.05,105.0,0.050000000000000044,8750.000000000007,8750.000000000007,0.0,8750.000000000007,8750.000000000007,0.050000000000000044,0.05,umbs_price,8750.0,,
5033371,MA,Plymouth    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,375000,2021-08-21,2021-10-01,2051-09-01,360,1527.41,2.75,UMBS 30YR 2.5,542065,8287.000000000004,6787.500000000004,1499.5,,,,False,0,0,False,Primary residence,False,1,104,5114.0,694,Equifax Beacon 5.0,LP,1.05,103.19,0.03190000000000004,18750.00000000002,11962.500000000015,6787.500000000004,18750.00000000002,18750.00000000002,0.05000000000000005,0.03189999999999998,umbs_price,11962.49999999999,,
5033420,CA,Orange    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,285000,2021-08-24,2021-10-01,2041-09-01,240,1507.09,2.5,UMBS 30YR 2.0,745099,16434.500000000036,14592.000000000038,1842.5,,,,False,0,0,False,Primary residence,False,1,104,2600.0,694,Equifax Beacon 5.0,DU,1.05,99.88,-0.0012000000000000899,14250.000000000013,-342.00000000002564,14592.000000000038,14250.000000000013,14250.000000000013,0.050000000000000044,-0.0012000000000000454,umbs_price,-342.00000000001296,,
5033495,FL,Lake    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,105000,2021-08-24,2021-10-01,2036-09-01,180,674.09,1.99,UMBS 30YR 1.5,328125,8509.0,7927.500000000001,581.5,,,,False,0,0,False,Primary residence,False,1,54,1800.0,694,FICO Risk Score Classic,DU,1.05,97.45,-0.025499999999999967,5250.000000000005,-2677.4999999999964,7927.500000000001,5250.000000000005,5250.000000000005,0.050000000000000044,-0.02549999999999997,umbs_price,-2677.499999999997,,
