loan_id,golden_sachs,storgan_manley,smells_largo,bank_of_americans,pj_logan
5027305,104.1275,104.09625,104.03375,104.065,104.03375
5027306,102.0025,102.03375,101.90875,101.97125,101.97125
5027309,106.46875,106.46875,106.46875,106.46875,106.375
5027312,101.3775,101.47125,101.34625,101.44,101.15875
5027315,101.53375,101.53375,101.47125,101.53375,101.44
5027317,103.39125,103.45375,103.39125,103.39125,103.235
5027322,103.64125,103.64125,103.57875,103.61,103.61
5027324,101.6725,101.76625,101.64125,101.735,101.57875
5027328,103.76375,103.82625,103.70125,103.7325,103.6075
5027333,102.90875,102.90875,102.84625,102.94,102.815
5027336,100.7525,100.72125,100.72125,100.815,100.65875
5027341,104.285,104.31625,104.31625,104.3475,104.25375
5027342,99.1925,99.16125,99.16125,99.1925,99.16125
5027345,104.19,104.22125,104.09625,104.1275,104.09625
5027346,104.11,104.14125,104.07875,104.14125,103.89125
5027349,102.8775,102.90875,102.84625,102.8775,102.84625
5027354,100.69,100.72125,100.72125,100.7525,100.65875
5027355,100.69,100.72125,100.72125,100.7525,100.65875
5027360,99.4425,99.53625,99.41125,99.4425,99.34875
5027364,106.0,106.03125,105.90625,105.9375,105.90625
5027366,101.19,101.22125,101.15875,101.19,101.03375
5027367,103.4225,103.39125,103.39125,103.39125,103.39125
5027370,101.59625,101.65875,101.53375,101.59625,101.5025
5027373,99.005,99.03625,98.91125,99.005,98.91125
5027374,102.19,102.22125,102.15875,102.19,102.15875
5027375,102.57625,102.63875,102.51375,102.57625,102.4825
5027376,104.1275,104.09625,104.03375,104.065,104.03375
5027378,102.6275,102.59625,102.53375,102.565,102.47125
5027383,104.1725,104.14125,104.07875,104.1725,103.95375
5027385,0.0,0.0,0.0,0.0,0.0
5027389,102.69,102.72125,102.65875,102.69,102.59625
5027394,97.38,97.41125,97.41125,97.4425,97.34875
5027398,102.78375,102.78375,102.78375,102.815,102.7525
5027400,95.85625,95.91875,95.79375,95.85625,95.7625
5027402,97.88,97.91125,97.84875,97.9425,97.78625
5027407,98.4925,98.46125,98.46125,98.555,98.27375
5027409,104.38875,104.38875,104.32625,104.32625,104.295
5027412,102.90875,102.90875,102.84625,102.94,102.815
5027415,102.815,102.84625,102.72125,102.815,102.59625
5027420,98.88,98.91125,98.84875,98.91125,98.78625
5027424,104.42,104.38875,104.32625,104.38875,104.26375
5027426,105.11,105.14125,105.01625,105.0475,105.14125
5027427,101.1275,101.22125,101.15875,101.19,101.09625
5027431,100.47375,100.47375,100.41125,100.4425,100.38
5027432,104.19,104.22125,104.09625,104.1275,104.09625
5027435,102.19,102.22125,102.15875,102.22125,102.09625
5027439,102.89125,102.95375,102.89125,102.89125,102.86
5027441,103.5475,103.51625,103.51625,103.5475,103.51625
5027444,105.485,105.51625,105.45375,105.45375,105.39125
5027445,105.76375,105.76375,105.70125,105.7325,105.67
5027449,102.5625,102.65625,102.59375,102.625,102.53125
5027451,101.9675,101.93625,101.93625,101.9675,101.99875
5027454,104.625,104.65625,104.53125,104.625,104.40625
5027456,103.6075,103.57625,103.57625,103.6075,103.45125
5027457,103.53,103.56125,103.43625,103.4675,103.56125
5027462,98.9425,98.91125,98.84875,98.9425,98.84875
5027467,102.295,102.32625,102.26375,102.3575,102.07625
5027470,102.69,102.72125,102.65875,102.72125,102.47125
5027472,103.40875,103.40875,103.34625,103.34625,103.315
5027473,98.09875,98.09875,98.09875,98.09875,98.0675
5027477,103.6725,103.64125,103.57875,103.6725,103.57875
5027479,102.84625,102.90875,102.84625,102.8775,102.8775
5027483,102.86,102.76625,102.76625,102.7975,102.82875
5027488,101.53375,101.53375,101.47125,101.53375,101.44
5027492,106.91,106.94125,106.81625,106.8475,106.94125
5027497,0.0,0.0,0.0,0.0,0.0
5027500,103.735,103.76625,103.64125,103.735,103.64125
5027503,103.39125,103.45375,103.39125,103.39125,103.235
5027504,106.09375,106.09375,106.03125,106.0625,106.125
5027508,102.53,102.43625,102.43625,102.53,102.31125
5027511,99.97375,99.97375,99.91125,99.9425,100.005
5027514,102.90875,102.90875,102.84625,102.94,102.815
5027517,0.0,0.0,0.0,0.0,0.0
5027522,104.32625,104.38875,104.32625,104.3575,104.2325
5027524,100.88,100.91125,100.78625,100.8175,100.78625
5027527,101.40875,101.40875,101.40875,101.40875,101.3775
5027528,104.42,104.38875,104.32625,104.38875,104.26375
5027530,104.28375,104.28375,104.22125,104.2525,104.315
5027534,101.97125,102.03375,101.97125,101.97125,101.815
5027536,104.05125,104.11375,104.05125,104.05125,104.02
5027540,103.0025,103.03375,102.90875,102.97125,102.97125
5027542,102.44,102.34625,102.34625,102.3775,102.40875
5027544,104.71875,104.71875,104.65625,104.65625,104.75
5027549,101.97125,102.03375,101.97125,102.065,101.7525
5027552,101.97125,101.90875,101.90875,101.97125,101.7525
5027557,101.28375,101.15875,101.22125,101.22125,101.2525
5027560,103.9825,104.01375,103.88875,103.95125,103.95125
5027565,102.1275,102.09625,102.09625,102.1275,102.09625
5027568,101.19,101.22125,101.15875,101.19,101.03375
5027570,100.40875,100.40875,100.40875,100.40875,100.3775
5027573,103.405,103.43625,103.37375,103.37375,103.43625
5027577,98.09875,98.09875,98.09875,98.09875,98.0675
5027578,101.815,101.84625,101.72125,101.815,101.72125
5027579,101.47125,101.53375,101.47125,101.565,101.3775
5027584,96.35625,96.41875,96.29375,96.35625,96.1375
5027587,106.46875,106.46875,106.40625,106.4375,106.5
5027591,103.565,103.59625,103.53375,103.53375,103.59625
5027595,0.0,0.0,0.0,0.0,0.0
5027596,105.3775,105.34625,105.34625,105.3775,105.28375
5027601,101.94,101.90875,101.90875,101.97125,101.78375
5027605,102.815,102.84625,102.72125,102.815,102.59625
5027609,103.44,103.40875,103.34625,103.40875,103.28375
5027614,103.39125,103.45375,103.39125,103.39125,103.235
5027618,101.905,101.81125,101.81125,101.8425,101.87375
5027623,104.0475,104.01625,103.95375,103.985,103.89125
5027624,103.69,103.72125,103.59625,103.6275,103.72125
5027626,99.53625,99.59875,99.53625,99.5675,99.5675
5027630,102.65875,102.72125,102.59625,102.6275,102.6275
5027632,103.70375,103.76625,103.64125,103.6725,103.6725
5027633,103.40875,103.40875,103.34625,103.34625,103.315
5027635,103.6275,103.59625,103.53375,103.565,103.65875
5027637,104.0,104.03125,103.96875,104.03125,103.90625
5027642,102.2525,102.34625,102.22125,102.2525,102.28375
5027646,100.28625,100.28625,100.22375,100.28625,100.255
5027651,102.44,102.47125,102.47125,102.47125,102.40875
5027654,102.065,102.09625,102.09625,102.09625,102.03375
5027658,104.3575,104.26375,104.26375,104.32625,104.20125
5027661,103.27,103.30125,103.23875,103.27,103.23875
5027665,103.4225,103.39125,103.39125,103.39125,103.39125
5027667,102.1275,102.09625,102.03375,102.065,102.09625
5027671,104.59375,104.65625,104.53125,104.5625,104.4375
5027672,102.065,101.97125,102.03375,102.065,102.03375
5027676,103.4225,103.39125,103.39125,103.39125,103.39125
5027679,102.565,102.59625,102.59625,102.59625,102.40875
5027683,105.1075,105.07625,105.01375,105.045,105.01375
5027686,102.89125,102.82875,102.82875,102.89125,102.7975
5027690,102.5925,102.68625,102.56125,102.5925,102.49875
5027694,103.545,103.57625,103.57625,103.57625,103.38875
5027696,102.485,102.51625,102.51625,102.5475,102.45375
5027701,98.09875,98.09875,98.09875,98.09875,98.0675
5027702,101.97125,102.03375,101.97125,101.97125,101.815
5027704,100.16125,100.16125,100.09875,100.16125,100.13
5027709,102.17,102.20125,102.13875,102.17,102.01375
5027712,104.62375,104.62375,104.56125,104.5925,104.53
5027714,97.88,97.91125,97.91125,97.9425,97.72375
5027715,105.36,105.39125,105.39125,105.4225,105.26625
5027720,99.505,99.53625,99.41125,99.505,99.28625
5027724,101.1275,101.09625,101.09625,101.1275,100.97125
5027725,103.545,103.45125,103.45125,103.4825,103.38875
5027728,101.065,100.97125,100.97125,101.0025,101.03375
5027733,102.065,102.09625,102.09625,102.09625,102.03375
5027737,100.7525,100.84625,100.78375,100.815,100.72125
5027741,102.565,102.47125,102.47125,102.5025,102.40875
5027743,101.47125,101.53375,101.47125,101.47125,101.44
5027745,104.70375,104.70375,104.70375,104.735,104.5475
5027748,102.19,102.22125,102.15875,102.22125,102.09625
5027751,98.22375,98.28625,98.22375,98.28625,98.1925
5027755,104.7975,104.76625,104.70375,104.735,104.70375
5027760,103.6725,103.64125,103.57875,103.6725,103.57875
5027763,102.315,102.34625,102.22125,102.315,102.22125
5027768,104.45125,104.51375,104.38875,104.38875,104.3575
5027773,105.5475,105.51625,105.45375,105.485,105.45375
5027774,103.34625,103.40875,103.34625,103.3775,103.2525
5027775,103.565,103.59625,103.53375,103.53375,103.59625
5027778,104.1275,104.09625,104.03375,104.065,104.03375
5027782,100.3175,100.28625,100.22375,100.255,100.34875
5027787,97.0125,97.10625,96.98125,97.0125,96.91875
5027792,103.61,103.64125,103.57875,103.61,103.57875
5027793,104.42625,104.48875,104.48875,104.52,104.27
5027794,102.82625,102.76375,102.76375,102.76375,102.67
5027799,102.76625,102.70375,102.70375,102.70375,102.735
5027804,102.8775,102.90875,102.84625,102.8775,102.84625
5027807,104.70375,104.70375,104.70375,104.735,104.5475
5027808,103.88875,103.88875,103.82625,103.92,103.67
5027812,104.235,104.26625,104.14125,104.235,104.01625
5027813,104.4225,104.45375,104.32875,104.39125,104.39125
5027814,104.7075,104.67625,104.61375,104.645,104.67625
5027816,103.32875,103.32875,103.26625,103.26625,103.1725
5027818,103.4675,103.43625,103.37375,103.405,103.49875
5027819,105.28125,105.34375,105.21875,105.21875,105.1875
5027823,102.90875,102.90875,102.84625,102.84625,102.94
5027827,102.5025,102.47125,102.47125,102.5025,102.47125
5027828,105.39125,105.39125,105.32875,105.39125,105.36
5027832,101.565,101.47125,101.47125,101.5025,101.40875
5027836,103.88875,103.88875,103.82625,103.82625,103.92
5027837,101.2525,101.34625,101.28375,101.315,101.09625
5027838,104.11,104.14125,104.07875,104.11,104.01625
5027841,103.9375,103.90625,103.90625,103.9375,103.90625
5027844,101.90875,101.90875,101.84625,101.84625,101.7525
5027848,101.6725,101.64125,101.70375,101.735,101.64125
5027851,104.1725,104.14125,104.07875,104.1725,103.95375
5027852,101.40875,101.40875,101.34625,101.34625,101.3775
5027853,97.8175,97.78625,97.78625,97.8175,97.66125
5027854,101.90875,101.90875,101.84625,101.84625,101.7525
5027859,106.59375,106.59375,106.53125,106.5625,106.5
5027860,104.28375,104.28375,104.22125,104.2525,104.315
5027865,102.78375,102.78375,102.78375,102.815,102.7525
5027867,97.9425,98.03625,97.97375,98.005,97.78625
5027868,105.98875,105.98875,105.92625,105.92625,105.895
5027872,101.84625,101.78375,101.78375,101.78375,101.69
5027875,104.64125,104.57875,104.57875,104.61,104.485
5027878,102.5475,102.64125,102.57875,102.61,102.51625
5027883,0.0,0.0,0.0,0.0,0.0
5027888,104.5625,104.65625,104.53125,104.5625,104.46875
5027892,100.8775,100.97125,100.84625,100.94,100.78375
5027893,106.59375,106.59375,106.53125,106.5625,106.5
5027895,104.2975,104.32875,104.26625,104.2975,104.26625
5027898,103.5025,103.53375,103.40875,103.47125,103.34625
5027900,96.16875,96.16875,96.10625,96.10625,96.0125
5027901,102.39125,102.45375,102.39125,102.39125,102.235
5027902,101.59625,101.65875,101.53375,101.59625,101.5025
5027904,101.90875,101.90875,101.84625,101.84625,101.7525
5027909,103.6075,103.57625,103.57625,103.6075,103.45125
5027914,102.78375,102.84625,102.72125,102.7525,102.6275
5027915,102.69,102.72125,102.65875,102.69,102.59625
5027918,99.9925,100.08625,99.96125,99.9925,100.02375
5027923,101.1275,101.22125,101.15875,101.19,101.09625
5027926,104.1725,104.26625,104.14125,104.1725,104.07875
5027931,97.4425,97.41125,97.41125,97.505,97.34875
5027936,99.1925,99.16125,99.09875,99.13,99.16125
5027937,101.40875,101.40875,101.40875,101.40875,101.3775
5027942,103.7325,103.82625,103.70125,103.7325,103.63875
5027945,103.6075,103.57625,103.57625,103.6075,103.45125
5027948,98.005,98.03625,97.97375,98.0675,97.78625
5027951,103.3775,103.28375,103.28375,103.34625,103.22125
5027955,100.38,100.41125,100.28625,100.3175,100.41125
5027959,101.97125,102.03375,101.97125,101.97125,101.815
5027964,102.44,102.47125,102.47125,102.47125,102.40875
5027967,100.0675,100.09875,99.97375,100.03625,100.03625
5027970,103.22125,103.15875,103.15875,103.19,103.065
5027974,99.22375,99.28625,99.22375,99.28625,99.1925
5027979,102.065,101.97125,101.97125,102.0025,102.03375
5027983,104.89125,104.95375,104.82875,104.82875,104.7975
5027985,99.38,99.41125,99.34875,99.38,99.22375
5027986,103.88875,103.88875,103.82625,103.92,103.795
5027987,102.03,102.06125,101.99875,102.06125,101.93625
5027990,100.53,100.56125,100.49875,100.53,100.49875
5027995,103.20125,103.26375,103.20125,103.2325,103.2325
5027998,104.065,104.09625,103.97125,104.0025,104.09625
5027999,98.54375,98.54375,98.48125,98.5125,98.575
5028001,104.78375,104.78375,104.72125,104.7525,104.69
5028004,103.9375,103.90625,103.84375,103.875,103.78125
5028009,103.47125,103.53375,103.40875,103.40875,103.3775
5028014,96.45,96.48125,96.41875,96.48125,96.35625
5028016,102.19,102.22125,102.15875,102.22125,102.09625
5028018,106.77,106.73875,106.73875,106.80125,106.73875
5028021,102.69,102.72125,102.65875,102.72125,102.47125
5028022,102.45125,102.51375,102.45125,102.45125,102.42
5028026,105.3775,105.34625,105.34625,105.3775,105.28375
5028031,105.61,105.64125,105.51625,105.5475,105.51625
5028033,100.3175,100.28625,100.22375,100.255,100.34875
5028034,102.6275,102.59625,102.59625,102.6275,102.47125
5028037,101.7325,101.82625,101.76375,101.795,101.70125
5028042,105.4375,105.40625,105.34375,105.375,105.46875
5028043,105.3125,105.28125,105.21875,105.25,105.34375
5028045,101.87375,101.87375,101.81125,101.87375,101.655
5028049,102.88875,102.88875,102.82625,102.82625,102.7325
5028051,103.34625,103.40875,103.34625,103.3775,103.2525
5028055,103.2525,103.28375,103.22125,103.2525,103.22125
5028057,105.17,105.20125,105.07625,105.1075,105.07625
5028062,102.1725,102.26625,102.20375,102.235,102.14125
5028067,97.505,97.53625,97.47375,97.5675,97.41125
5028070,108.68375,108.68375,108.62125,108.6525,108.59
5028074,100.815,100.84625,100.78375,100.8775,100.72125
5028077,103.905,103.81125,103.81125,103.8425,103.81125
5028079,105.5475,105.51625,105.45375,105.485,105.45375
5028080,105.17,105.20125,105.07625,105.1075,105.07625
5028085,98.84875,98.91125,98.84875,98.91125,98.8175
5028088,103.67,103.70125,103.57625,103.67,103.57625
5028090,102.94,102.90875,102.84625,102.90875,102.90875
5028093,103.20375,103.07875,103.14125,103.14125,103.0475
5028097,102.51375,102.51375,102.45125,102.51375,102.42
5028098,102.5025,102.47125,102.47125,102.47125,102.34625
5028099,98.63,98.59875,98.53625,98.59875,98.59875
5028103,100.97375,100.97375,100.91125,100.9425,101.005
5028104,97.0125,97.10625,96.98125,97.0125,96.91875
5028108,103.3325,103.42625,103.36375,103.395,103.17625
5028112,102.7525,102.84625,102.72125,102.7525,102.65875
5028116,96.2625,96.29375,96.23125,96.29375,96.10625
5028117,100.7525,100.84625,100.78375,100.815,100.72125
5028121,104.09625,104.09625,104.03375,104.09625,103.94
5028123,100.09875,100.09875,100.03625,100.03625,100.005
5028128,104.32875,104.32875,104.26625,104.26625,104.36
5028133,101.47125,101.53375,101.47125,101.565,101.2525
5028136,101.47125,101.53375,101.47125,101.47125,101.44
5028138,104.57625,104.57625,104.51375,104.57625,104.545
5028139,104.67,104.70125,104.57625,104.6075,104.70125
5028144,97.505,97.53625,97.47375,97.5675,97.41125
5028147,103.485,103.39125,103.39125,103.4225,103.45375
5028148,101.1275,101.09625,101.09625,101.1275,100.97125
5028153,0.0,0.0,0.0,0.0,0.0
5028155,103.67,103.70125,103.63875,103.67,103.57625
5028156,105.5475,105.51625,105.45375,105.485,105.45375
5028157,100.88,100.91125,100.78625,100.8175,100.78625
5028162,98.47375,98.47375,98.47375,98.505,98.3175
5028166,102.7975,102.89125,102.76625,102.86,102.57875
5028168,102.38875,102.38875,102.38875,102.38875,102.3575
5028169,104.5,104.53125,104.46875,104.5,104.40625
5028173,102.90875,102.90875,102.84625,102.94,102.815
5028175,103.69,103.72125,103.59625,103.6275,103.59625
5028180,103.88875,103.88875,103.82625,103.82625,103.92
5028181,0.0,0.0,0.0,0.0,0.0
5028182,102.02375,102.02375,101.96125,101.9925,102.055
5028184,102.2525,102.34625,102.22125,102.2525,102.28375
5028186,103.7325,103.70125,103.63875,103.7325,103.51375
5028187,102.94,102.90875,102.84625,102.90875,102.90875
5028189,97.8875,97.85625,97.79375,97.825,97.91875
5028193,104.19,104.22125,104.09625,104.1275,104.09625
5028197,102.69,102.59625,102.59625,102.69,102.47125
5028198,101.34625,101.40875,101.40875,101.44,101.315
5028200,103.9225,103.95375,103.82875,103.89125,103.76625
5028201,103.07875,103.01625,103.01625,103.0475,102.9225
5028202,103.67,103.70125,103.63875,103.67,103.57625
5028207,104.12375,104.12375,104.06125,104.0925,104.155
5028210,104.0475,104.01625,103.95375,103.985,103.89125
5028213,104.545,104.57625,104.51375,104.51375,104.57625
5028214,102.235,102.26625,102.20375,102.2975,102.14125
5028219,101.47375,101.47375,101.41125,101.4425,101.38
5028222,105.4375,105.40625,105.34375,105.375,105.46875
5028223,104.14125,104.14125,104.07875,104.11,103.985
5028228,104.77,104.80125,104.73875,104.80125,104.67625
5028233,102.7525,102.84625,102.72125,102.7525,102.65875
5028238,101.97125,102.03375,101.97125,101.97125,101.815
5028243,101.1275,101.09625,101.09625,101.1275,100.97125
5028248,0.0,0.0,0.0,0.0,0.0
5028251,98.03625,98.09875,98.09875,98.13,98.005
5028252,103.5025,103.53375,103.40875,103.47125,103.34625
5028256,98.0675,98.16125,98.03625,98.13,97.84875
5028261,102.2525,102.22125,102.15875,102.2525,102.15875
5028264,101.93,101.96125,101.83625,101.8675,101.83625
5028269,98.16125,98.22375,98.16125,98.255,98.0675
5028274,102.97125,103.03375,102.90875,102.90875,103.0025
5028276,102.76625,102.82875,102.82875,102.86,102.735
5028279,103.47125,103.53375,103.40875,103.40875,103.3775
5028280,102.065,102.09625,102.09625,102.09625,102.03375
5028281,105.9375,105.90625,105.84375,105.875,105.84375
5028286,105.485,105.39125,105.39125,105.4225,105.39125
5028287,103.67,103.70125,103.63875,103.70125,103.45125
5028291,103.78375,103.78375,103.72125,103.7525,103.69
5028296,104.26625,104.20375,104.20375,104.20375,104.2975
5028299,102.69,102.72125,102.65875,102.69,102.59625
5028302,95.73125,95.79375,95.73125,95.73125,95.7
5028303,101.6725,101.76625,101.64125,101.735,101.57875
5028306,100.16125,100.22375,100.09875,100.09875,100.0675
5028311,101.47375,101.47375,101.41125,101.4425,101.38
5028315,102.28375,102.34625,102.22125,102.2525,102.2525
5028318,99.7425,99.71125,99.64875,99.68,99.71125
5028322,102.6275,102.59625,102.59625,102.6275,102.47125
5028325,102.69,102.72125,102.65875,102.69,102.59625
5028328,105.9375,105.90625,105.84375,105.875,105.84375
