loan_id,loan_amount,first_payment_date,principal_interest_payment,interest_rate,loan_term,next_payment_due_date,payment_periods_made,current_balance
5025583,455000,2021-10-01,1857.5,0.0275,360,2021-10-01,0,455000.0
5025585,125000,2021-10-01,561.31,0.035,360,2021-11-01,1,124803.27333333333
5025586,285000,2021-10-01,1240.34,0.0325,360,2021-10-01,0,285000.0
5025590,445000,2021-10-01,1873.74,0.029900000000000003,360,2021-10-01,0,445000.0
5025592,205000,2021-10-01,920.55,0.035,360,2021-10-01,0,205000.0
5025594,135000,2021-10-01,596.83,0.03375,360,2021-10-01,0,135000.0
5025596,165000,2021-10-01,706.82,0.03125,360,2021-10-01,0,165000.0
5025598,255000,2021-10-01,1073.72,0.029900000000000003,360,2021-11-01,1,254561.655
5025602,175000,2021-10-01,726.07,0.02875,360,2021-11-01,1,174693.20083333334
5025607,335000,2021-10-01,2194.54,0.0225,180,2021-11-01,1,333433.585
5025609,145000,2021-10-01,631.05,0.0325,360,2021-10-01,0,145000.0
5025610,125000,2021-10-01,701.1,0.03125,240,2021-10-01,0,125000.0
5025614,275000,2021-10-01,1140.96,0.02875,360,2021-10-01,0,275000.0
5025618,265000,2021-10-01,1115.83,0.029900000000000003,360,2021-10-01,0,265000.0
5025619,605000,2021-10-01,2674.69,0.03375,360,2021-10-01,0,605000.0
5025620,135000,2021-10-01,596.83,0.03375,360,2021-10-01,0,135000.0
5025623,535000,2021-10-01,2310.78,0.0319,360,2021-10-01,0,535000.0
5025627,295000,2021-09-01,1915.38,0.02125,180,2021-09-01,0,295000.0
5025628,215000,2021-10-01,1471.86,0.02875,180,2021-10-01,0,215000.0
5025632,465000,2021-10-01,2023.71,0.0325,360,2021-10-01,0,465000.0
5025634,685000,2021-10-01,2934.38,0.03125,360,2021-10-01,0,685000.0
5025636,185000,2021-10-01,1317.1,0.02625,168,2021-10-01,0,185000.0
5025640,215000,2021-10-01,935.7,0.0325,360,2021-11-01,1,214646.59166666665
5025642,165000,2021-10-01,740.93,0.035,360,2021-11-01,1,164740.32
5025643,385000,2021-10-01,1597.34,0.02875,360,2021-10-01,0,385000.0
5025647,325000,2021-10-01,1414.43,0.0325,360,2021-10-01,0,325000.0
5025650,395000,2021-10-01,1600.03,0.0269,360,2021-10-01,0,395000.0
5025651,155000,2021-10-01,1033.53,0.025,180,2021-10-01,0,155000.0
5025656,275000,2021-10-01,1157.93,0.029900000000000003,360,2021-10-01,0,275000.0
5025658,205000,2021-10-01,850.53,0.02875,360,2021-10-01,0,205000.0
5025660,545000,2021-10-01,2294.81,0.029900000000000003,360,2021-11-01,1,544063.1483333333
5025665,405000,2021-10-01,1705.32,0.029900000000000003,360,2021-10-01,0,405000.0
5025666,105000,2021-11-01,435.64,0.02875,360,2021-11-01,0,105000.0
5025667,175000,2021-10-01,773.67,0.03375,360,2021-10-01,0,175000.0
5025671,425000,2021-10-01,1789.53,0.029900000000000003,360,2021-10-01,0,425000.0
5025676,105000,2021-10-01,493.75,0.03875,360,2021-10-01,0,105000.0
5025679,175000,2021-11-01,948.8,0.0275,240,2021-11-01,0,175000.0
5025683,165000,2021-10-01,729.46,0.03375,360,2021-10-01,0,165000.0
5025686,635000,2021-10-01,2656.69,0.0294,360,2021-10-01,0,635000.0
5025691,175000,2021-10-01,779.98,0.0344,360,2021-10-01,0,175000.0
5025696,125000,2021-10-01,526.34,0.029900000000000003,360,2021-10-01,0,125000.0
5025699,515000,2021-10-01,2206.14,0.03125,360,2021-10-01,0,515000.0
5025703,285000,2021-10-01,1259.98,0.03375,360,2021-10-01,0,285000.0
5025705,165000,2021-10-01,694.76,0.029900000000000003,360,2021-10-01,0,165000.0
5025706,95000,2021-10-01,730.57,0.02875,156,2021-10-01,0,95000.0
5025709,375000,2021-11-01,1530.91,0.0275,360,2021-11-01,0,375000.0
5025712,225000,2021-11-01,947.4,0.029900000000000003,360,2021-11-01,0,225000.0
5025714,105000,2021-10-01,712.56,0.0275,180,2021-10-01,0,105000.0
5025719,385000,2021-11-01,2063.66,0.02625,240,2021-11-01,0,385000.0
5025722,365000,2021-10-01,1536.89,0.029900000000000003,360,2021-10-01,0,365000.0
5025723,215000,2021-10-01,892.02,0.02875,360,2021-10-01,0,215000.0
5025727,415000,2021-11-01,2668.66,0.0199,180,2021-11-01,0,415000.0
5025728,505000,2021-11-01,2061.62,0.0275,360,2021-11-01,0,505000.0
5025730,505000,2021-10-01,2028.34,0.02625,360,2021-11-01,1,504076.3475
5025733,305000,2021-10-01,1265.43,0.02875,360,2021-10-01,0,305000.0
5025736,195000,2021-10-01,821.08,0.029900000000000003,360,2021-10-01,0,195000.0
5025740,375000,2021-10-01,2434.81,0.02125,180,2021-10-01,0,375000.0
5025743,265000,2021-11-01,1099.47,0.02875,360,2021-11-01,0,265000.0
5025744,335000,2021-10-01,1410.57,0.029900000000000003,360,2021-10-01,0,335000.0
5025745,145000,2021-10-01,795.13,0.02875,240,2021-10-01,0,145000.0
5025747,205000,2021-10-01,863.19,0.029900000000000003,360,2021-10-01,0,205000.0
5025748,325000,2021-10-01,2148.0,0.02375,180,2021-10-01,0,325000.0
5025752,275000,2021-10-01,1196.82,0.0325,360,2021-10-01,0,275000.0
5025753,185000,2021-10-01,778.98,0.029900000000000003,360,2021-10-01,0,185000.0
5025755,125000,2021-10-01,862.63,0.029900000000000003,180,2021-10-01,0,125000.0
5025756,115000,2021-10-01,500.49,0.0325,360,2021-10-01,0,115000.0
5025758,195000,2021-10-01,1009.73,0.0225,240,2021-10-01,0,195000.0
5025762,185000,2021-11-01,1276.69,0.029900000000000003,180,2021-11-01,0,185000.0
5025764,235000,2021-10-01,989.51,0.029900000000000003,360,2021-10-01,0,235000.0
5025766,225000,2021-10-01,979.22,0.0325,360,2021-10-01,0,225000.0
5025768,195000,2021-10-01,821.08,0.029900000000000003,360,2021-10-01,0,195000.0
5025769,125000,2021-10-01,1178.38,0.025,120,2021-10-01,0,125000.0
5025772,205000,2021-10-01,1342.93,0.0225,180,2021-10-01,0,205000.0
5025774,155000,2021-10-01,1033.53,0.025,180,2021-10-01,0,155000.0
5025775,125000,2021-10-01,855.74,0.02875,180,2021-10-01,0,125000.0
5025778,135000,2021-11-01,606.22,0.035,360,2021-11-01,0,135000.0
5025782,85000,2021-10-01,369.93,0.0325,360,2021-10-01,0,85000.0
5025786,245000,2021-10-01,1031.61,0.029900000000000003,360,2021-10-01,0,245000.0
5025787,145000,2021-10-01,1000.65,0.029900000000000003,180,2021-10-01,0,145000.0
5025789,495000,2021-10-01,3271.56,0.02375,180,2021-10-01,0,495000.0
5025791,425000,2021-10-01,1789.53,0.029900000000000003,360,2021-10-01,0,425000.0
5025793,285000,2021-10-01,1801.38,0.0175,180,2021-10-01,0,285000.0
5025795,145000,2021-10-01,631.05,0.0325,360,2021-11-01,1,144761.65833333335
5025796,55000,2021-11-01,243.16,0.03375,360,2021-11-01,0,55000.0
5025799,255000,2021-10-01,2081.08,0.0275,144,2021-10-01,0,255000.0
5025800,175000,2021-10-01,1215.3,0.0225,168,2021-10-01,0,175000.0
5025805,265000,2021-10-01,1453.16,0.02875,240,2021-11-01,1,264181.73583333334
5025807,195000,2021-10-01,1323.32,0.0275,180,2021-10-01,0,195000.0
5025808,325000,2021-10-01,1436.82,0.03375,360,2021-10-01,0,325000.0
5025811,255000,2021-10-01,1073.72,0.029900000000000003,360,2021-10-01,0,255000.0
5025816,225000,2021-10-01,1281.95,0.02875,228,2021-10-01,0,225000.0
5025821,105000,2021-10-01,856.92,0.0275,144,2021-10-01,0,105000.0
5025825,195000,2021-10-01,1045.23,0.02625,240,2021-10-01,0,195000.0
5025827,145000,2021-10-01,803.45,0.029900000000000003,240,2021-10-01,0,145000.0
5025829,305000,2021-10-01,1327.38,0.0325,360,2021-10-01,0,305000.0
5025833,305000,2021-11-01,2033.71,0.025,180,2021-11-01,0,305000.0
5025834,295000,2021-10-01,1242.15,0.029900000000000003,360,2021-10-01,0,295000.0
5025835,135000,2021-10-01,615.67,0.03625,360,2021-10-01,0,135000.0
5025840,105000,2021-10-01,456.97,0.0325,360,2021-10-01,0,105000.0
5025843,145000,2021-11-01,822.44,0.0325,240,2021-11-01,0,145000.0
5025847,245000,2021-10-01,1575.47,0.0199,180,2021-10-01,0,245000.0
5025848,225000,2021-10-01,947.4,0.029900000000000003,360,2021-11-01,1,224613.225
5025849,505000,2021-10-01,2126.38,0.029900000000000003,360,2021-11-01,1,504131.9116666667
5025851,325000,2021-10-01,1414.43,0.0325,360,2021-10-01,0,325000.0
5025854,515000,2021-10-01,2224.39,0.0319,360,2021-10-01,0,515000.0
5025859,525000,2021-10-01,2284.84,0.0325,360,2021-10-01,0,525000.0
5025860,215000,2021-10-01,905.29,0.029900000000000003,360,2021-10-01,0,215000.0
5025864,315000,2021-10-01,1326.36,0.029900000000000003,360,2021-10-01,0,315000.0
5025869,945000,2021-11-01,3920.74,0.02875,360,2021-11-01,0,945000.0
5025871,335000,2021-10-01,2194.54,0.0225,180,2021-10-01,0,335000.0
5025873,175000,2021-11-01,736.87,0.029900000000000003,360,2021-11-01,0,175000.0
5025876,225000,2021-10-01,918.55,0.0275,360,2021-10-01,0,225000.0
5025878,265000,2021-11-01,1081.84,0.0275,360,2021-11-01,0,265000.0
5025880,215000,2021-10-01,1483.72,0.029900000000000003,180,2021-10-01,0,215000.0
5025885,155000,2021-10-01,652.66,0.029900000000000003,360,2021-10-01,0,155000.0
5025890,85000,2021-10-01,369.93,0.0325,360,2021-10-01,0,85000.0
5025891,225000,2021-10-01,1246.72,0.029900000000000003,240,2021-10-01,0,225000.0
5025893,585000,2021-10-01,2463.23,0.029900000000000003,360,2021-10-01,0,585000.0
5025897,485000,2021-11-01,2110.76,0.0325,360,2021-11-01,0,485000.0
5025898,455000,2021-10-01,1887.77,0.02875,360,2021-10-01,0,455000.0
5025900,95000,2021-10-01,475.49,0.0325,288,2021-10-01,0,95000.0
5025901,265000,2021-10-01,1246.13,0.03875,360,2021-11-01,1,264609.5991666667
5025902,125000,2021-10-01,1178.38,0.025,120,2021-10-01,0,125000.0
5025904,165000,2021-10-01,694.76,0.029900000000000003,360,2021-10-01,0,165000.0
5025909,275000,2021-10-01,1196.82,0.0325,360,2021-11-01,1,274547.9716666667
5025912,265000,2021-10-01,1453.16,0.02875,240,2021-10-01,0,265000.0
5025913,245000,2021-10-01,1031.61,0.029900000000000003,360,2021-10-01,0,245000.0
5025916,85000,2021-10-01,693.7,0.0275,144,2021-10-01,0,85000.0
5025921,175000,2021-10-01,1387.85,0.0225,144,2021-10-01,0,175000.0
5025925,255000,2021-10-01,1073.72,0.029900000000000003,360,2021-10-01,0,255000.0
5025926,355000,2021-10-01,1449.26,0.0275,360,2021-11-01,1,354364.2816666667
5025930,455000,2021-10-01,1857.5,0.0275,360,2021-10-01,0,455000.0
5025931,125000,2021-10-01,510.31,0.0275,360,2021-10-01,0,125000.0
5025933,175000,2021-10-01,1166.89,0.025,180,2021-10-01,0,175000.0
5025935,375000,2021-10-01,1632.03,0.0325,360,2021-10-01,0,375000.0
5025940,305000,2021-10-01,1265.43,0.02875,360,2021-11-01,1,304465.2991666667
5025942,365000,2021-11-01,1588.51,0.0325,360,2021-11-01,0,365000.0
5025946,105000,2021-10-01,581.81,0.029900000000000003,240,2021-10-01,0,105000.0
5025951,555000,2021-10-01,2415.4,0.0325,360,2021-10-01,0,555000.0
5025953,355000,2021-10-01,1544.99,0.0325,360,2021-10-01,0,355000.0
5025954,235000,2021-11-01,1071.73,0.03625,360,2021-11-01,0,235000.0
5025957,145000,2021-10-01,975.4,0.02625,180,2021-10-01,0,145000.0
5025959,335000,2021-10-01,2233.75,0.025,180,2021-10-01,0,335000.0
5025963,145000,2021-10-01,610.55,0.029900000000000003,360,2021-10-01,0,145000.0
5025965,125000,2021-10-01,848.28,0.0275,180,2021-11-01,1,124438.17833333333
5025969,135000,2021-11-01,568.44,0.029900000000000003,360,2021-11-01,0,135000.0
5025971,105000,2021-10-01,464.21,0.03375,360,2021-10-01,0,105000.0
5025973,185000,2021-11-01,755.25,0.0275,360,2021-11-01,0,185000.0
5025978,245000,2021-10-01,1000.2,0.0275,360,2021-11-01,1,244561.25833333333
5025982,65000,2021-10-01,296.44,0.03625,360,2021-10-01,0,65000.0
5025985,105000,2021-11-01,471.5,0.035,360,2021-11-01,0,105000.0
5025987,105000,2021-10-01,581.81,0.029900000000000003,240,2021-11-01,1,104679.815
5025992,105000,2021-10-01,706.33,0.02625,180,2021-10-01,0,105000.0
5025996,425000,2021-11-01,2932.93,0.029900000000000003,180,2021-11-01,0,425000.0
5025999,85000,2021-10-01,576.83,0.0275,180,2021-10-01,0,85000.0
5026000,195000,2021-10-01,1069.31,0.02875,240,2021-10-01,0,195000.0
5026002,405000,2021-10-01,1626.69,0.02625,360,2021-10-01,0,405000.0
5026007,605000,2021-10-01,2547.45,0.029900000000000003,360,2021-11-01,1,603960.0083333334
5026008,225000,2021-10-01,994.72,0.03375,360,2021-11-01,1,224638.0925
5026011,555000,2021-11-01,2302.66,0.02875,360,2021-11-01,0,555000.0
5026015,145000,2021-10-01,601.6,0.02875,360,2021-10-01,0,145000.0
5026018,265000,2021-11-01,1171.56,0.03375,360,2021-11-01,0,265000.0
5026023,205000,2021-11-01,1403.41,0.02875,180,2021-11-01,0,205000.0
5026028,305000,2021-11-01,1284.25,0.029900000000000003,360,2021-11-01,0,305000.0
5026032,155000,2021-10-01,685.25,0.03375,360,2021-10-01,0,155000.0
5026036,305000,2021-10-01,1980.31,0.02125,180,2021-10-01,0,305000.0
5026039,235000,2021-11-01,1539.45,0.0225,180,2021-11-01,0,235000.0
5026042,145000,2021-11-01,984.01,0.0275,180,2021-11-01,0,145000.0
5026043,65000,2021-10-01,368.68,0.0325,240,2021-10-01,0,65000.0
5026048,265000,2021-10-01,1420.44,0.02625,240,2021-10-01,0,265000.0
5026051,145000,2021-10-01,975.4,0.02625,180,2021-10-01,0,145000.0
5026053,245000,2021-10-01,1662.63,0.0275,180,2021-10-01,0,245000.0
5026056,495000,2021-10-01,3156.96,0.01875,180,2021-10-01,0,495000.0
5026059,85000,2021-11-01,576.83,0.0275,180,2021-11-01,0,85000.0
5026064,215000,2021-10-01,1408.44,0.0225,180,2021-11-01,1,213994.685
5026065,155000,2021-10-01,1042.67,0.02625,180,2021-10-01,0,155000.0
5026070,325000,2021-11-01,1436.82,0.03375,360,2021-11-01,0,325000.0
5026074,445000,2021-10-01,1873.74,0.029900000000000003,360,2021-10-01,0,445000.0
5026079,235000,2021-11-01,1566.96,0.025,180,2021-11-01,0,235000.0
5026083,115000,2021-10-01,780.42,0.0275,180,2021-10-01,0,115000.0
5026088,105000,2021-11-01,675.21,0.0199,180,2021-11-01,0,105000.0
5026089,145000,2021-10-01,661.28,0.03625,360,2021-11-01,1,144776.74083333334
5026093,205000,2021-10-01,1601.53,0.0199,144,2021-10-01,0,205000.0
5026095,255000,2021-10-01,1073.72,0.029900000000000003,360,2021-11-01,1,254561.655
5026099,155000,2021-10-01,674.57,0.0325,360,2021-11-01,1,154745.22166666665
5026100,485000,2021-10-01,3291.32,0.0275,180,2021-10-01,0,485000.0
5026103,165000,2021-11-01,914.27,0.029900000000000003,240,2021-11-01,0,165000.0
5026107,305000,2021-10-01,1284.25,0.029900000000000003,360,2021-11-01,1,304475.7083333333
5026112,115000,2021-10-01,500.49,0.0325,360,2021-10-01,0,115000.0
5026117,285000,2021-10-01,1182.45,0.02875,360,2021-10-01,0,285000.0
5026119,305000,2021-10-01,1245.14,0.0275,360,2021-10-01,0,305000.0
5026124,175000,2021-10-01,1198.03,0.02875,180,2021-10-01,0,175000.0
5026125,435000,2021-11-01,1893.15,0.0325,360,2021-11-01,0,435000.0
5026126,825000,2021-10-01,3422.87,0.02875,360,2021-10-01,0,825000.0
5026129,95000,2021-10-01,400.02,0.029900000000000003,360,2021-10-01,0,95000.0
5026134,145000,2021-10-01,661.28,0.03625,360,2021-10-01,0,145000.0
5026135,175000,2021-10-01,959.64,0.02875,240,2021-10-01,0,175000.0
5026140,235000,2021-10-01,1863.68,0.0225,144,2021-10-01,0,235000.0
5026143,225000,2021-11-01,933.51,0.02875,360,2021-11-01,0,225000.0
5026145,535000,2021-10-01,2219.68,0.02875,360,2021-10-01,0,535000.0
5026148,305000,2021-10-01,1672.51,0.02875,240,2021-10-01,0,305000.0
5026149,115000,2021-11-01,1097.23,0.0275,120,2021-11-01,0,115000.0
5026154,455000,2021-10-01,1857.5,0.0275,360,2021-11-01,1,454185.2083333333
5026156,155000,2021-10-01,685.25,0.03375,360,2021-10-01,0,155000.0
5026160,205000,2021-11-01,1354.89,0.02375,180,2021-11-01,0,205000.0
5026161,235000,2021-10-01,1038.93,0.03375,360,2021-10-01,0,235000.0
5026163,505000,2021-09-01,3247.4,0.0199,180,2021-10-01,1,502590.0583333333
5026165,165000,2021-10-01,694.76,0.029900000000000003,360,2021-10-01,0,165000.0
5026166,75000,2021-10-01,420.66,0.03125,240,2021-10-01,0,75000.0
5026168,265000,2021-10-01,1153.3,0.0325,360,2021-10-01,0,265000.0
5026170,295000,2021-10-01,1932.51,0.0225,180,2021-10-01,0,295000.0
5026171,155000,2021-10-01,1042.67,0.02625,180,2021-10-01,0,155000.0
5026173,445000,2021-10-01,1873.74,0.029900000000000003,360,2021-10-01,0,445000.0
5026178,205000,2021-10-01,906.3,0.03375,360,2021-10-01,0,205000.0
5026179,205000,2021-11-01,850.53,0.02875,360,2021-11-01,0,205000.0
5026184,245000,2021-11-01,1031.61,0.029900000000000003,360,2021-11-01,0,245000.0
5026187,345000,2021-10-01,1549.21,0.035,360,2021-10-01,0,345000.0
5026190,115000,2021-11-01,484.23,0.029900000000000003,360,2021-11-01,0,115000.0
5026191,145000,2021-10-01,1350.5,0.0225,120,2021-10-01,0,145000.0
5026192,195000,2021-10-01,809.05,0.02875,360,2021-10-01,0,195000.0
5026196,305000,2021-10-01,1690.0,0.029900000000000003,240,2021-10-01,0,305000.0
5026199,75000,2021-11-01,542.82,0.02875,168,2021-11-01,0,75000.0
5026200,385000,2021-10-01,1597.34,0.02875,360,2021-10-01,0,385000.0
5026203,155000,2021-10-01,632.78,0.0275,360,2021-10-01,0,155000.0
5026207,155000,2021-11-01,685.25,0.03375,360,2021-11-01,0,155000.0
5026209,135000,2021-11-01,560.11,0.02875,360,2021-11-01,0,135000.0
5026212,255000,2021-10-01,1127.35,0.03375,360,2021-10-01,0,255000.0
5026213,175000,2021-11-01,714.43,0.0275,360,2021-11-01,0,175000.0
5026216,225000,2021-11-01,1526.9,0.0275,180,2021-11-01,0,225000.0
5026220,135000,2021-10-01,782.95,0.035,240,2021-10-01,0,135000.0
5026223,345000,2021-10-01,1452.68,0.029900000000000003,360,2021-10-01,0,345000.0
5026228,195000,2021-10-01,835.34,0.03125,360,2021-10-01,0,195000.0
5026229,215000,2021-11-01,905.29,0.029900000000000003,360,2021-11-01,0,215000.0
5026230,105000,2021-10-01,675.21,0.0199,180,2021-10-01,0,105000.0
5026232,145000,2021-10-01,984.01,0.0275,180,2021-10-01,0,145000.0
5026235,255000,2021-10-01,1685.35,0.02375,180,2021-10-01,0,255000.0
5026240,135000,2021-10-01,568.44,0.029900000000000003,360,2021-10-01,0,135000.0
5026243,235000,2021-10-01,1539.45,0.0225,180,2021-10-01,0,235000.0
5026246,105000,2021-10-01,435.64,0.02875,360,2021-10-01,0,105000.0
5026251,175000,2021-10-01,785.83,0.035,360,2021-10-01,0,175000.0
5026252,245000,2021-11-01,1648.09,0.02625,180,2021-11-01,0,245000.0
5026255,185000,2021-11-01,767.56,0.02875,360,2021-11-01,0,185000.0
5026260,185000,2021-11-01,1014.47,0.02875,240,2021-11-01,0,185000.0
5026261,125000,2021-11-01,685.46,0.02875,240,2021-11-01,0,125000.0
5026266,75000,2021-10-01,517.58,0.029900000000000003,180,2021-10-01,0,75000.0
5026268,315000,2021-10-01,1285.96,0.0275,360,2021-10-01,0,315000.0
5026270,165000,2021-11-01,718.1,0.0325,360,2021-11-01,0,165000.0
5026274,785000,2021-11-01,3390.58,0.0319,360,2021-11-01,0,785000.0
5026279,285000,2021-10-01,1934.08,0.0275,180,2021-10-01,0,285000.0
5026283,155000,2021-10-01,1042.67,0.02625,180,2021-10-01,0,155000.0
5026286,275000,2021-10-01,1157.93,0.029900000000000003,360,2021-10-01,0,275000.0
5026290,295000,2021-10-01,1223.94,0.02875,360,2021-10-01,0,295000.0
5026294,65000,2021-10-01,291.88,0.035,360,2021-10-01,0,65000.0
5026299,295000,2021-11-01,1283.86,0.0325,360,2021-11-01,0,295000.0
5026302,205000,2021-10-01,906.3,0.03375,360,2021-10-01,0,205000.0
5026306,135000,2021-11-01,606.22,0.035,360,2021-11-01,0,135000.0
5026310,155000,2021-11-01,663.99,0.03125,360,2021-11-01,0,155000.0
5026312,345000,2021-10-01,1477.9,0.03125,360,2021-10-01,0,345000.0
5026316,145000,2021-10-01,631.05,0.0325,360,2021-10-01,0,145000.0
5026317,145000,2021-10-01,652.76,0.029900000000000003,324,2021-10-01,0,145000.0
5026318,135000,2021-10-01,900.17,0.025,180,2021-10-01,0,135000.0
5026321,265000,2021-10-01,1115.83,0.029900000000000003,360,2021-10-01,0,265000.0
5026324,145000,2021-11-01,966.85,0.025,180,2021-11-01,0,145000.0
5026325,185000,2021-10-01,778.98,0.029900000000000003,360,2021-10-01,0,185000.0
5026328,165000,2021-10-01,914.27,0.029900000000000003,240,2021-10-01,0,165000.0
5026333,255000,2021-10-01,1066.86,0.0294,360,2021-10-01,0,255000.0
5026335,105000,2021-10-01,456.97,0.0325,360,2021-10-01,0,105000.0
5026338,145000,2021-10-01,621.15,0.03125,360,2021-10-01,0,145000.0
5026339,335000,2021-10-01,2175.1,0.02125,180,2021-10-01,0,335000.0
5026343,405000,2021-11-01,1653.38,0.0275,360,2021-11-01,0,405000.0
5026345,725000,2021-10-01,4791.68,0.02375,180,2021-10-01,0,725000.0
5026346,105000,2021-10-01,456.97,0.0325,360,2021-10-01,0,105000.0
5026347,85000,2021-10-01,357.91,0.029900000000000003,360,2021-10-01,0,85000.0
5026351,185000,2021-10-01,1189.64,0.0199,180,2021-10-01,0,185000.0
5026352,215000,2021-10-01,905.29,0.029900000000000003,360,2021-10-01,0,215000.0
5026357,95000,2021-10-01,394.15,0.02875,360,2021-10-01,0,95000.0
5026360,125000,2021-10-01,733.01,0.03625,240,2021-10-01,0,125000.0
5026363,205000,2021-10-01,1318.25,0.0199,180,2021-10-01,0,205000.0
5026366,265000,2021-10-01,1081.84,0.0275,360,2021-10-01,0,265000.0
5026370,305000,2021-11-01,1672.51,0.02875,240,2021-11-01,0,305000.0
5026373,265000,2021-10-01,2468.15,0.0225,120,2021-10-01,0,265000.0
5026376,85000,2021-10-01,566.78,0.025,180,2021-10-01,0,85000.0
5026381,215000,2021-10-01,935.7,0.0325,360,2021-10-01,0,215000.0
5026384,335000,2021-11-01,1323.66,0.025,360,2021-11-01,0,335000.0
5026389,535000,2021-10-01,2148.84,0.02625,360,2021-10-01,0,535000.0
5026392,735000,2021-10-01,3094.83,0.029900000000000003,360,2021-10-01,0,735000.0
5026395,345000,2021-10-01,1452.68,0.029900000000000003,360,2021-10-01,0,345000.0
5026400,95000,2021-10-01,420.0,0.03375,360,2021-10-01,0,95000.0
5026401,105000,2021-10-01,712.56,0.0275,180,2021-10-01,0,105000.0
5026404,265000,2021-10-01,1171.56,0.03375,360,2021-10-01,0,265000.0
5026409,545000,2021-11-01,2294.81,0.029900000000000003,360,2021-11-01,0,545000.0
5026412,395000,2021-10-01,1612.56,0.0275,360,2021-10-01,0,395000.0
5026417,205000,2021-10-01,863.19,0.029900000000000003,360,2021-10-01,0,205000.0
5026422,365000,2021-10-01,1588.51,0.0325,360,2021-10-01,0,365000.0
5026427,345000,2021-10-01,1849.25,0.02625,240,2021-10-01,0,345000.0
5026429,285000,2021-10-01,1220.88,0.03125,360,2021-10-01,0,285000.0
5026430,335000,2021-10-01,1856.23,0.029900000000000003,240,2021-10-01,0,335000.0
5026435,605000,2021-10-01,2674.69,0.03375,360,2021-10-01,0,605000.0
