loan_id,closing_date,file_in_audit,file_audit_complete,file_sent_to_custodian,file_at_custodian,audit_tat_days,custodian_tat_days
5029889,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5026899,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5034028,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5033079,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5021979,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5036435,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5032240,2021-09-03,2021-09-06,2021-09-09,2021-09-13,2021-09-15,6,6
5023205,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5033188,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5025133,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5029506,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5035001,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5029204,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5034428,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5023641,2021-09-03,2021-09-06,2021-09-09,2021-09-13,2021-09-15,6,6
5024395,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-15,7,5
5022941,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-15,7,5
5034869,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-15,7,5
5029629,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-15,7,5
5023391,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5024193,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5033827,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5034489,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5029103,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5027013,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5028214,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5023760,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5022161,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5034817,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5021987,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5034285,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5036746,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5024110,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5023726,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5027374,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5025933,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5023060,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5030685,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5024957,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5025963,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5022540,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5027733,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-15,7,5
5022871,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-15,7,5
5021853,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5033512,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5033677,2021-09-03,2021-09-06,2021-09-07,2021-09-09,2021-09-13,4,6
5024902,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5029510,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5029532,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5021930,2021-09-03,2021-09-06,2021-09-07,2021-09-09,2021-09-13,4,6
5033480,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5027141,2021-09-03,2021-09-06,2021-09-07,2021-09-09,2021-09-13,4,6
5036085,2021-09-03,2021-09-06,2021-09-09,2021-09-13,2021-09-15,6,6
5037421,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5023126,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5026283,2021-09-03,2021-09-06,2021-09-07,2021-09-09,2021-09-13,4,6
5033445,2021-09-03,2021-09-06,2021-09-13,2021-09-13,2021-09-15,10,2
5026373,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5022238,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5035721,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5030173,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5023401,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5029883,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5035931,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5029929,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5027078,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5029227,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-15,7,5
5032994,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5029296,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5028646,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5023191,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5023347,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-15,7,5
5034306,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5033857,2021-09-03,2021-09-06,2021-09-13,2021-09-13,2021-09-15,10,2
5022625,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5021555,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5037403,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5029185,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5024664,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5029168,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5022931,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5028269,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-15,7,5
5025764,2021-09-03,2021-09-06,2021-09-07,2021-09-10,2021-09-13,4,6
5025086,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5023541,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5030677,2021-09-03,2021-09-06,2021-09-07,2021-09-09,2021-09-13,4,6
5030787,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5034324,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5027591,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5032291,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5036765,2021-09-03,2021-09-06,2021-09-07,2021-09-09,2021-09-13,4,6
5025564,2021-09-03,2021-09-06,2021-09-09,2021-09-13,2021-09-15,6,6
5034063,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5030941,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5036225,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5024135,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5025787,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5030946,2021-09-03,2021-09-06,2021-09-07,2021-09-09,2021-09-13,4,6
5035959,2021-09-03,2021-09-06,2021-09-07,2021-09-09,2021-09-13,4,6
5027170,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5031767,2021-09-03,2021-09-06,2021-09-07,2021-09-09,2021-09-13,4,6
5026777,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5025769,2021-09-03,2021-09-06,2021-09-13,2021-09-13,2021-09-15,10,2
5030931,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5036609,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5022911,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-15,7,5
5025187,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5029126,2021-09-03,2021-09-06,2021-09-07,2021-09-09,2021-09-13,4,6
5033957,2021-09-03,2021-09-06,2021-09-13,2021-09-13,2021-09-15,10,2
5036629,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5037296,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-15,7,5
5027637,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5027654,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5025459,2021-09-03,2021-09-06,2021-09-08,2021-09-13,2021-09-15,5,7
5034435,2021-09-03,2021-09-06,2021-09-15,2021-09-16,2021-09-20,12,5
5027936,2021-09-03,2021-09-06,2021-09-08,2021-09-13,2021-09-15,5,7
5027244,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5024959,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-15,7,5
5025010,2021-09-03,2021-09-06,2021-09-13,2021-09-13,2021-09-15,10,2
5029372,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5036055,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5036503,2021-09-03,2021-09-06,2021-09-08,2021-09-13,2021-09-15,5,7
5032139,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5029394,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5033901,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-15,7,5
5025001,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5036044,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5034410,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5035909,2021-09-03,2021-09-06,2021-09-08,2021-09-13,2021-09-15,5,7
5023238,2021-09-03,2021-09-06,2021-09-08,2021-09-10,2021-09-13,5,5
5024947,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5037525,2021-09-03,2021-09-06,2021-09-09,2021-09-10,2021-09-13,6,4
5030234,2021-09-03,2021-09-06,2021-09-08,2021-09-09,2021-09-13,5,5
5023142,2021-09-03,2021-09-06,2021-09-07,2021-09-09,2021-09-13,4,6
5036137,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-10,4,3
5032604,2021-09-03,2021-09-06,2021-09-10,2021-09-13,2021-09-15,7,5
5021364,2021-09-03,2021-09-07,2021-09-13,2021-09-13,2021-09-15,10,2
5021505,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5025538,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5027557,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5034845,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5027099,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5022518,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5030295,2021-09-03,2021-09-07,2021-09-09,2021-09-13,2021-09-15,6,6
5022775,2021-09-03,2021-09-07,2021-09-09,2021-09-13,2021-09-15,6,6
5032203,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5024995,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5026203,2021-09-03,2021-09-07,2021-09-09,2021-09-13,2021-09-15,6,6
5036468,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5024146,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5027552,2021-09-03,2021-09-07,2021-09-13,2021-09-13,2021-09-15,10,2
5031755,2021-09-03,2021-09-07,2021-09-13,2021-09-13,2021-09-15,10,2
5032848,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5031287,2021-09-03,2021-09-07,2021-09-13,2021-09-13,2021-09-15,10,2
5024852,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5035082,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5035782,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5025835,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5025533,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5021923,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5022154,2021-09-03,2021-09-07,2021-09-13,2021-09-14,2021-09-16,10,3
5029456,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5024940,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5022529,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5022490,2021-09-03,2021-09-07,2021-09-09,2021-09-13,2021-09-15,6,6
5028369,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5036123,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5033062,2021-09-03,2021-09-07,2021-09-13,2021-09-13,2021-09-15,10,2
5030242,2021-09-03,2021-09-07,2021-09-13,2021-09-13,2021-09-15,10,2
5030073,2021-09-03,2021-09-07,2021-09-09,2021-09-13,2021-09-15,6,6
5021841,2021-09-03,2021-09-07,2021-09-09,2021-09-13,2021-09-15,6,6
5031510,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5035641,2021-09-03,2021-09-07,2021-09-14,2021-09-16,2021-09-20,11,6
5027041,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5024143,2021-09-03,2021-09-07,2021-09-13,2021-09-13,2021-09-15,10,2
5031216,2021-09-03,2021-09-07,2021-09-13,2021-09-13,2021-09-15,10,2
5034088,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5024636,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5030744,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5021777,2021-09-03,2021-09-07,2021-09-09,2021-09-13,2021-09-15,6,6
5025057,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5026135,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5033769,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5026240,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5031324,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5030548,2021-09-03,2021-09-07,2021-09-13,2021-09-13,2021-09-15,10,2
5023718,2021-09-03,2021-09-07,2021-09-13,2021-09-13,2021-09-15,10,2
5033284,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5031202,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5029264,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5028599,2021-09-03,2021-09-07,2021-09-13,2021-09-13,2021-09-15,10,2
5033863,2021-09-03,2021-09-07,2021-09-09,2021-09-13,2021-09-15,6,6
5029333,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5026212,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5029114,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5032036,2021-09-03,2021-09-07,2021-09-09,2021-09-13,2021-09-15,6,6
5031719,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5034245,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5031073,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5021475,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5026470,2021-09-03,2021-09-07,2021-09-13,2021-09-15,2021-09-17,10,4
5022283,2021-09-03,2021-09-07,2021-09-09,2021-09-13,2021-09-15,6,6
5022887,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5033216,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5030980,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5036399,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5027333,2021-09-03,2021-09-07,2021-09-09,2021-09-13,2021-09-15,6,6
5027164,2021-09-03,2021-09-07,2021-09-14,2021-09-15,2021-09-17,11,3
5033405,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5025469,2021-09-03,2021-09-07,2021-09-13,2021-09-13,2021-09-15,10,2
5022768,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5032441,2021-09-03,2021-09-07,2021-09-09,2021-09-13,2021-09-15,6,6
5033837,2021-09-03,2021-09-07,2021-09-09,2021-09-13,2021-09-15,6,6
5034254,2021-09-03,2021-09-07,2021-09-09,2021-09-13,2021-09-15,6,6
5023050,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5029318,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5028447,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5035818,2021-09-03,2021-09-07,2021-09-10,2021-09-13,2021-09-15,7,5
5032140,2021-09-03,2021-09-07,2021-09-09,2021-09-10,2021-09-13,6,4
5029434,2021-09-03,2021-09-07,2021-09-13,2021-09-13,2021-09-15,10,2
5036583,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5032763,2021-09-03,2021-09-08,2021-09-13,2021-09-13,2021-09-15,10,2
5034781,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5034445,2021-09-03,2021-09-08,2021-09-13,2021-09-14,2021-09-16,10,3
5030390,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5032097,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5023719,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5034289,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5021625,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5023720,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5027865,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5022388,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5026129,2021-09-03,2021-09-08,2021-09-13,2021-09-13,2021-09-15,10,2
5028567,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5023708,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5027165,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5022171,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5022554,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5035000,2021-09-03,2021-09-08,2021-09-13,2021-09-14,2021-09-16,10,3
5026053,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5036760,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5036736,2021-09-03,2021-09-08,2021-09-14,2021-09-15,2021-09-17,11,3
5031819,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5022218,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5021938,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5033105,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5025167,2021-09-03,2021-09-08,2021-09-13,2021-09-13,2021-09-15,10,2
5030939,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5034226,2021-09-03,2021-09-08,2021-09-13,2021-09-13,2021-09-15,10,2
5030263,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5027701,2021-09-03,2021-09-08,2021-09-13,2021-09-13,2021-09-15,10,2
5035716,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5036440,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5036241,2021-09-03,2021-09-08,2021-09-13,2021-09-13,2021-09-15,10,2
5031137,2021-09-03,2021-09-08,2021-09-13,2021-09-13,2021-09-15,10,2
5029541,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5023389,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5036301,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5023199,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5035984,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5023164,2021-09-03,2021-09-08,2021-09-13,2021-09-13,2021-09-15,10,2
5034295,2021-09-03,2021-09-08,2021-09-13,2021-09-14,2021-09-16,10,3
5036930,2021-09-03,2021-09-08,2021-09-13,2021-09-13,2021-09-15,10,2
5022256,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5025435,2021-09-03,2021-09-08,2021-09-14,2021-09-15,2021-09-17,11,3
5035898,2021-09-03,2021-09-08,2021-09-13,2021-09-13,2021-09-15,10,2
5032125,2021-09-03,2021-09-08,2021-09-13,2021-09-13,2021-09-15,10,2
5024003,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5029798,2021-09-03,2021-09-08,2021-09-13,2021-09-15,2021-09-17,10,4
5033224,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5029684,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5036695,2021-09-03,2021-09-08,2021-09-13,2021-09-13,2021-09-15,10,2
5031021,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5026901,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5026845,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5036752,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5030342,2021-09-03,2021-09-08,2021-09-10,2021-09-13,2021-09-15,7,5
5027573,2021-09-03,2021-09-09,2021-09-13,2021-09-13,2021-09-15,10,2
5037550,2021-09-03,2021-09-09,2021-09-13,2021-09-13,2021-09-15,10,2
5036566,2021-09-03,2021-09-09,2021-09-13,2021-09-13,2021-09-15,10,2
5024983,2021-09-03,2021-09-09,2021-09-13,2021-09-14,2021-09-16,10,3
5029980,2021-09-03,2021-09-09,2021-09-13,2021-09-14,2021-09-16,10,3
5024856,2021-09-03,2021-09-09,2021-09-13,2021-09-13,2021-09-15,10,2
5030987,2021-09-03,2021-09-09,2021-09-13,2021-09-13,2021-09-15,10,2
5028855,2021-09-03,2021-09-09,2021-09-13,2021-09-13,2021-09-15,10,2
5033801,2021-09-03,2021-09-09,2021-09-13,2021-09-13,2021-09-15,10,2
5029283,2021-09-03,2021-09-09,2021-09-14,2021-09-15,2021-09-17,11,3
5030362,2021-09-03,2021-09-09,2021-09-13,2021-09-13,2021-09-15,10,2
5034311,2021-09-03,2021-09-09,2021-09-13,2021-09-13,2021-09-15,10,2
5030794,2021-09-03,2021-09-09,2021-09-13,2021-09-14,2021-09-16,10,3
5031623,2021-09-03,2021-09-09,2021-09-13,2021-09-13,2021-09-15,10,2
5032152,2021-09-03,2021-09-09,2021-09-13,2021-09-14,2021-09-16,10,3
5031325,2021-09-03,2021-09-09,2021-09-13,2021-09-13,2021-09-15,10,2
5029288,2021-09-03,2021-09-09,2021-09-13,2021-09-13,2021-09-15,10,2
5026165,2021-09-03,2021-09-09,2021-09-14,2021-09-15,2021-09-17,11,3
5032268,2021-09-03,2021-09-09,2021-09-14,2021-09-16,2021-09-20,11,6
5034777,2021-09-03,2021-09-09,2021-09-13,2021-09-14,2021-09-16,10,3
5036494,2021-09-03,2021-09-09,2021-09-14,2021-09-16,2021-09-20,11,6
5035174,2021-09-03,2021-09-09,2021-09-13,2021-09-13,2021-09-15,10,2
5024331,2021-09-03,2021-09-10,2021-09-13,2021-09-13,2021-09-15,10,2
5029094,2021-09-03,2021-09-10,2021-09-13,2021-09-14,2021-09-16,10,3
5032182,2021-09-03,2021-09-10,2021-09-13,2021-09-13,2021-09-15,10,2
5031649,2021-09-03,2021-09-10,2021-09-13,2021-09-13,2021-09-15,10,2
5026833,2021-09-03,2021-09-10,2021-09-13,2021-09-14,2021-09-16,10,3
5021983,2021-09-03,2021-09-10,2021-09-13,2021-09-14,2021-09-16,10,3
5023709,2021-09-03,2021-09-10,2021-09-13,2021-09-14,2021-09-16,10,3
5036700,2021-09-03,2021-09-10,2021-09-13,2021-09-14,2021-09-16,10,3
5034265,2021-09-03,2021-09-10,2021-09-13,2021-09-13,2021-09-15,10,2
5030838,2021-09-03,2021-09-10,2021-09-13,2021-09-14,2021-09-16,10,3
5030182,2021-09-03,2021-09-10,2021-09-13,2021-09-13,2021-09-15,10,2
5034358,2021-09-03,2021-09-10,2021-09-14,2021-09-15,2021-09-17,11,3
5022011,2021-09-03,2021-09-10,2021-09-17,2021-09-20,,14,
5025890,2021-09-03,2021-09-10,2021-09-13,2021-09-15,2021-09-17,10,4
5031348,2021-09-03,2021-09-10,2021-09-13,2021-09-13,2021-09-15,10,2
5022926,2021-09-03,2021-09-10,2021-09-14,2021-09-17,2021-09-20,11,6
5034269,2021-09-03,2021-09-10,2021-09-13,2021-09-14,2021-09-16,10,3
5032803,2021-09-03,2021-09-13,2021-09-15,2021-09-16,2021-09-20,12,5
5021994,2021-09-03,2021-09-13,2021-09-14,2021-09-15,2021-09-17,11,3
5024950,2021-09-03,2021-09-13,2021-09-14,2021-09-15,2021-09-17,11,3
5027951,2021-09-03,2021-09-13,2021-09-15,2021-09-17,2021-09-20,12,5
5024973,2021-09-03,2021-09-13,2021-09-14,2021-09-16,2021-09-20,11,6
5027270,2021-09-03,2021-09-13,2021-09-13,2021-09-14,2021-09-16,10,3
5032318,2021-09-03,2021-09-13,2021-09-13,2021-09-14,2021-09-16,10,3
5035294,2021-09-03,2021-09-13,2021-09-13,2021-09-14,2021-09-16,10,3
