loan_id,state_code,county,derived_dwelling_category,property_value,loan_amount,ltv_ratio,ltv_tier
5024320,NH,Merrimack    ,Single Family (1-4 Units):Site-Built,366162.0,145000.0,39.6,Standard Risk (<=80%)
5024361,CA,Placer    ,Single Family (1-4 Units):Site-Built,821155.0,545000.0,66.37,Standard Risk (<=80%)
5024540,CT,Hartford    ,Single Family (1-4 Units):Site-Built,198359.0,145000.0,73.1,Standard Risk (<=80%)
5024557,CA,Solano    ,Single Family (1-4 Units):Site-Built,640488.0,305000.0,47.62,Standard Risk (<=80%)
5024597,FL,Broward    ,Single Family (1-4 Units):Site-Built,440576.0,205000.0,46.53,Standard Risk (<=80%)
5024640,PA,Clinton    ,Single Family (1-4 Units):Site-Built,144965.0,115000.0,79.33,Standard Risk (<=80%)
5024683,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,365016.0,255000.0,69.86,Standard Risk (<=80%)
5024695,NY,Monroe    ,Single Family (1-4 Units):Site-Built,138633.0,75000.0,54.1,Standard Risk (<=80%)
5024741,AL,Calhoun    ,Single Family (1-4 Units):Site-Built,398735.0,315000.0,79.0,Standard Risk (<=80%)
5024757,NC,Wake    ,Single Family (1-4 Units):Site-Built,360104.0,265000.0,73.59,Standard Risk (<=80%)
5024794,FL,Orange    ,Single Family (1-4 Units):Site-Built,220000.0,165000.0,75.0,Standard Risk (<=80%)
5024837,WA,Pierce    ,Single Family (1-4 Units):Site-Built,773685.0,735000.0,95.0,High Risk (>80%)
5024950,FL,Brevard    ,Single Family (1-4 Units):Site-Built,304697.0,205000.0,67.28,Standard Risk (<=80%)
5025001,IL,Lake    ,Single Family (1-4 Units):Site-Built,486936.0,205000.0,42.1,Standard Risk (<=80%)
5025064,CA,Orange    ,Single Family (1-4 Units):Site-Built,783797.0,505000.0,64.43,Standard Risk (<=80%)
5025065,IA,Jasper    ,Single Family (1-4 Units):Site-Built,128206.0,75000.0,58.5,Standard Risk (<=80%)
5025077,GA,Henry    ,Single Family (1-4 Units):Site-Built,377900.0,145000.0,38.37,Standard Risk (<=80%)
5025233,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,601180.0,265000.0,44.08,Standard Risk (<=80%)
5025289,CO,Garfield    ,Single Family (1-4 Units):Site-Built,853034.0,765000.0,89.68,High Risk (>80%)
5025300,MA,Middlesex    ,Single Family (1-4 Units):Site-Built,635594.0,375000.0,59.0,Standard Risk (<=80%)
5025339,CA,Contra Costa   ,Single Family (1-4 Units):Site-Built,618645.0,365000.0,59.0,Standard Risk (<=80%)
5025397,TX,San Patricio   ,Single Family (1-4 Units):Site-Built,289305.0,175000.0,60.49,Standard Risk (<=80%)
5025426,KY,Bullitt    ,Single Family (1-4 Units):Site-Built,206250.0,165000.0,80.0,Standard Risk (<=80%)
5025444,FL,Pinellas    ,Single Family (1-4 Units):Site-Built,131250.0,105000.0,80.0,Standard Risk (<=80%)
5025468,OR,Lane    ,Single Family (1-4 Units):Site-Built,278482.0,165000.0,59.25,Standard Risk (<=80%)
5025481,NJ,Bergen    ,Single Family (1-4 Units):Site-Built,815851.0,455000.0,55.77,Standard Risk (<=80%)
5025553,FL,Broward    ,Single Family (1-4 Units):Site-Built,598439.0,345000.0,57.65,Standard Risk (<=80%)
5025568,GA,Upson    ,Single Family (1-4 Units):Site-Built,331250.0,265000.0,80.0,Standard Risk (<=80%)
5025576,IN,Allen    ,Single Family (1-4 Units):Site-Built,146051.0,115000.0,78.74,Standard Risk (<=80%)
5025585,FL,Duval    ,Single Family (1-4 Units):Site-Built,131579.0,125000.0,95.0,High Risk (>80%)
5025607,OH,Wood    ,Single Family (1-4 Units):Site-Built,446667.0,335000.0,75.0,Standard Risk (<=80%)
5025642,AL,Baldwin    ,Single Family (1-4 Units):Site-Built,198080.0,165000.0,83.3,High Risk (>80%)
5025666,KY,Bullitt    ,Single Family (1-4 Units):Site-Built,145976.0,105000.0,71.93,Standard Risk (<=80%)
5025709,TN,Sullivan    ,Single Family (1-4 Units):Site-Built,536865.0,375000.0,69.85,Standard Risk (<=80%)
5025712,TX,Bexar    ,Single Family (1-4 Units):Site-Built,296053.0,225000.0,76.0,Standard Risk (<=80%)
5025719,CA,San Joaquin   ,Single Family (1-4 Units):Site-Built,582628.0,385000.0,66.08,Standard Risk (<=80%)
5025762,PA,Lehigh    ,Single Family (1-4 Units):Site-Built,243422.0,185000.0,76.0,Standard Risk (<=80%)
5025897,CA,Sacramento    ,Single Family (1-4 Units):Site-Built,757813.0,485000.0,64.0,Standard Risk (<=80%)
5025901,GA,Clayton    ,Single Family (1-4 Units):Site-Built,378572.0,265000.0,70.0,Standard Risk (<=80%)
5025921,LA,Lafourche Parish   ,Single Family (1-4 Units):Site-Built,312500.0,175000.0,56.0,Standard Risk (<=80%)
5025930,WA,King    ,Single Family (1-4 Units):Site-Built,849991.0,455000.0,53.53,Standard Risk (<=80%)
5025971,PA,Cambria    ,Single Family (1-4 Units):Site-Built,108248.0,105000.0,97.0,High Risk (>80%)
5026036,GA,Forsyth    ,Single Family (1-4 Units):Site-Built,452993.0,305000.0,67.33,Standard Risk (<=80%)
5026161,IL,Kane    ,Single Family (1-4 Units):Site-Built,293750.0,235000.0,80.0,Standard Risk (<=80%)
5026230,NV,Lyon    ,Single Family (1-4 Units):Site-Built,420000.0,105000.0,25.0,Standard Risk (<=80%)
5026251,AZ,Mohave    ,Single Family (1-4 Units):Site-Built,431673.0,175000.0,40.54,Standard Risk (<=80%)
5026302,IN,Porter    ,Single Family (1-4 Units):Site-Built,335736.0,205000.0,61.06,Standard Risk (<=80%)
5026321,NJ,Hudson    ,Single Family (1-4 Units):Site-Built,393234.0,265000.0,67.39,Standard Risk (<=80%)
5026357,IN,Johnson    ,Single Family (1-4 Units):Site-Built,137542.0,95000.0,69.07,Standard Risk (<=80%)
5026373,CA,Contra Costa   ,Single Family (1-4 Units):Site-Built,757143.0,265000.0,35.0,Standard Risk (<=80%)
5026404,CA,Sacramento    ,Single Family (1-4 Units):Site-Built,340793.0,265000.0,77.76,Standard Risk (<=80%)
5026422,WA,Thurston    ,Single Family (1-4 Units):Site-Built,486667.0,365000.0,75.0,Standard Risk (<=80%)
5026556,MI,Oakland    ,Single Family (1-4 Units):Site-Built,507143.0,355000.0,70.0,Standard Risk (<=80%)
5026575,MI,St. Clair   ,Single Family (1-4 Units):Site-Built,328577.0,175000.0,53.26,Standard Risk (<=80%)
5026577,NH,Hillsborough    ,Single Family (1-4 Units):Site-Built,414053.0,165000.0,39.85,Standard Risk (<=80%)
5026608,OR,Washington    ,Single Family (1-4 Units):Site-Built,294267.0,175000.0,59.47,Standard Risk (<=80%)
5026635,UT,Utah    ,Single Family (1-4 Units):Site-Built,370589.0,315000.0,85.0,High Risk (>80%)
5026701,IN,Union    ,Single Family (1-4 Units):Site-Built,119242.0,95000.0,79.67,Standard Risk (<=80%)
5026722,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,3337875.0,735000.0,22.02,Standard Risk (<=80%)
5026785,GA,Forsyth    ,Single Family (1-4 Units):Site-Built,356250.0,285000.0,80.0,Standard Risk (<=80%)
5026890,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,1153196.0,545000.0,47.26,Standard Risk (<=80%)
5027007,CO,El Paso   ,Single Family (1-4 Units):Site-Built,354546.0,195000.0,55.0,Standard Risk (<=80%)
5027060,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,381250.0,305000.0,80.0,Standard Risk (<=80%)
5027160,MD,Anne Arundel   ,Single Family (1-4 Units):Site-Built,328948.0,125000.0,38.0,Standard Risk (<=80%)
5027360,NJ,Ocean    ,Single Family (1-4 Units):Site-Built,2426667.0,455000.0,18.75,Standard Risk (<=80%)
5027366,WY,Laramie    ,Single Family (1-4 Units):Site-Built,452048.0,255000.0,56.41,Standard Risk (<=80%)
5027568,KS,Johnson    ,Single Family (1-4 Units):Site-Built,267242.0,155000.0,58.0,Standard Risk (<=80%)
5027626,PA,Northampton    ,Single Family (1-4 Units):Site-Built,180012.0,125000.0,69.44,Standard Risk (<=80%)
5027661,NY,Bronx    ,Single Family (1-4 Units):Site-Built,566667.0,425000.0,75.0,Standard Risk (<=80%)
5027696,DC,District of Columbia  ,Single Family (1-4 Units):Site-Built,1225491.0,625000.0,51.0,Standard Risk (<=80%)
5027714,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,598637.0,325000.0,54.29,Standard Risk (<=80%)
5027724,NJ,Union    ,Single Family (1-4 Units):Site-Built,446667.0,335000.0,75.0,Standard Risk (<=80%)
5027787,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,1064103.0,415000.0,39.0,Standard Risk (<=80%)
5027837,IL,Kane    ,Single Family (1-4 Units):Site-Built,272152.0,215000.0,79.0,Standard Risk (<=80%)
5027888,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,406667.0,305000.0,75.0,Standard Risk (<=80%)
5027915,CA,Sacramento    ,Single Family (1-4 Units):Site-Built,406250.0,325000.0,80.0,Standard Risk (<=80%)
5027931,FL,Orange    ,Single Family (1-4 Units):Site-Built,499628.0,335000.0,67.05,Standard Risk (<=80%)
5027948,CA,El Dorado   ,Single Family (1-4 Units):Site-Built,615062.0,205000.0,33.33,Standard Risk (<=80%)
5027990,SC,Oconee    ,Single Family (1-4 Units):Site-Built,225033.0,105000.0,46.66,Standard Risk (<=80%)
5028155,MO,Jefferson    ,Single Family (1-4 Units):Site-Built,229486.0,165000.0,71.9,Standard Risk (<=80%)
5028299,NJ,Union    ,Single Family (1-4 Units):Site-Built,403847.0,315000.0,78.0,Standard Risk (<=80%)
5028344,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,635715.0,445000.0,70.0,Standard Risk (<=80%)
5028382,MN,Wright    ,Single Family (1-4 Units):Site-Built,221429.0,155000.0,70.0,Standard Risk (<=80%)
5028446,GA,Forsyth    ,Single Family (1-4 Units):Site-Built,350000.0,245000.0,70.0,Standard Risk (<=80%)
5028608,NC,Craven    ,Single Family (1-4 Units):Site-Built,422644.0,165000.0,39.04,Standard Risk (<=80%)
5028747,NC,Nash    ,Single Family (1-4 Units):Site-Built,227408.0,115000.0,50.57,Standard Risk (<=80%)
5028754,PA,Bucks    ,Single Family (1-4 Units):Site-Built,586539.0,305000.0,52.0,Standard Risk (<=80%)
5028810,OK,Tulsa    ,Single Family (1-4 Units):Site-Built,181499.0,155000.0,85.4,High Risk (>80%)
5028867,NC,Catawba    ,Single Family (1-4 Units):Site-Built,227772.0,135000.0,59.27,Standard Risk (<=80%)
5028915,TX,Van Zandt   ,Single Family (1-4 Units):Site-Built,294329.0,205000.0,69.65,Standard Risk (<=80%)
5028962,MI,Ottawa    ,Single Family (1-4 Units):Site-Built,389078.0,275000.0,70.68,Standard Risk (<=80%)
5029020,CA,Santa Clara   ,Single Family (1-4 Units):Site-Built,3193682.0,465000.0,14.56,Standard Risk (<=80%)
5029100,TN,Weakley    ,Single Family (1-4 Units):Site-Built,154824.0,95000.0,61.36,Standard Risk (<=80%)
5029107,MI,Ingham    ,Single Family (1-4 Units):Site-Built,318750.0,255000.0,80.0,Standard Risk (<=80%)
5029117,GA,Walton    ,Single Family (1-4 Units):Site-Built,224508.0,155000.0,69.04,Standard Risk (<=80%)
5029122,VA,Prince George   ,Single Family (1-4 Units):Site-Built,486418.0,265000.0,54.48,Standard Risk (<=80%)
5029263,DC,District of Columbia  ,Single Family (1-4 Units):Site-Built,737734.0,645000.0,87.43,High Risk (>80%)
5029283,IA,Winneshiek    ,Single Family (1-4 Units):Site-Built,343138.0,175000.0,51.0,Standard Risk (<=80%)
5029333,MD,Anne Arundel   ,Single Family (1-4 Units):Site-Built,590000.0,295000.0,50.0,Standard Risk (<=80%)
5029372,NJ,Middlesex    ,Single Family (1-4 Units):Site-Built,558552.0,145000.0,25.96,Standard Risk (<=80%)
5029394,IL,DuPage    ,Single Family (1-4 Units):Site-Built,344424.0,235000.0,68.23,Standard Risk (<=80%)
5029434,VA,Fairfax    ,Single Family (1-4 Units):Site-Built,781250.0,625000.0,80.0,Standard Risk (<=80%)
5029541,TX,Hardin    ,Single Family (1-4 Units):Site-Built,249936.0,195000.0,78.02,Standard Risk (<=80%)
5029551,FL,Osceola    ,Single Family (1-4 Units):Site-Built,300000.0,285000.0,95.0,High Risk (>80%)
5029619,CA,Alameda    ,Single Family (1-4 Units):Site-Built,648000.0,405000.0,62.5,Standard Risk (<=80%)
5029829,UT,Washington    ,Single Family (1-4 Units):Site-Built,369576.0,155000.0,41.94,Standard Risk (<=80%)
5029835,FL,Pasco    ,Single Family (1-4 Units):Site-Built,169056.0,125000.0,73.94,Standard Risk (<=80%)
5029940,MN,Ramsey    ,Single Family (1-4 Units):Site-Built,272504.0,155000.0,56.88,Standard Risk (<=80%)
5029969,FL,Orange    ,Single Family (1-4 Units):Site-Built,300000.0,285000.0,95.0,High Risk (>80%)
5029974,PA,Allegheny    ,Single Family (1-4 Units):Site-Built,319121.0,235000.0,73.64,Standard Risk (<=80%)
5029989,TX,Denton    ,Single Family (1-4 Units):Site-Built,345071.0,245000.0,71.0,Standard Risk (<=80%)
5030080,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,966667.0,435000.0,45.0,Standard Risk (<=80%)
5030095,MI,Macomb    ,Single Family (1-4 Units):Site-Built,313284.0,125000.0,39.9,Standard Risk (<=80%)
5030099,FL,Polk    ,Single Family (1-4 Units):Site-Built,239443.0,165000.0,68.91,Standard Risk (<=80%)
5030132,FL,Charlotte    ,Single Family (1-4 Units):Site-Built,215278.0,155000.0,72.0,Standard Risk (<=80%)
5030146,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,615100.0,365000.0,59.34,Standard Risk (<=80%)
5030333,NE,Dodge    ,Single Family (1-4 Units):Site-Built,128013.0,85000.0,66.4,Standard Risk (<=80%)
5030401,NY,Suffolk    ,Single Family (1-4 Units):Site-Built,358188.0,245000.0,68.4,Standard Risk (<=80%)
5030449,GA,Cherokee    ,Single Family (1-4 Units):Site-Built,594522.0,395000.0,66.44,Standard Risk (<=80%)
5030451,GA,Fannin    ,Single Family (1-4 Units):Site-Built,325652.0,195000.0,59.88,Standard Risk (<=80%)
5030499,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,464286.0,325000.0,70.0,Standard Risk (<=80%)
5030591,CA,San Diego   ,Single Family (1-4 Units):Site-Built,860000.0,645000.0,75.0,Standard Risk (<=80%)
5030634,MI,Kalamazoo    ,Single Family (1-4 Units):Site-Built,141758.0,105000.0,74.07,Standard Risk (<=80%)
5030701,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,956250.0,765000.0,80.0,Standard Risk (<=80%)
5030776,NC,Stanly    ,Single Family (1-4 Units):Site-Built,166995.0,85000.0,50.9,Standard Risk (<=80%)
5030953,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,461281.0,165000.0,35.77,Standard Risk (<=80%)
5031133,GA,Hall    ,Single Family (1-4 Units):Site-Built,216418.0,145000.0,67.0,Standard Risk (<=80%)
5031172,CA,Stanislaus    ,Single Family (1-4 Units):Site-Built,386488.0,135000.0,34.93,Standard Risk (<=80%)
5031275,VA,Spotsylvania    ,Single Family (1-4 Units):Site-Built,442583.0,375000.0,84.73,High Risk (>80%)
5031358,VA,Roanoke    ,Single Family (1-4 Units):Site-Built,943750.0,755000.0,80.0,Standard Risk (<=80%)
5031502,CA,Riverside    ,Single Family (1-4 Units):Site-Built,520834.0,375000.0,72.0,Standard Risk (<=80%)
5031624,TX,Dallas    ,Single Family (1-4 Units):Site-Built,499858.0,175000.0,35.01,Standard Risk (<=80%)
5031661,KS,Nemaha    ,Single Family (1-4 Units):Site-Built,125000.0,75000.0,60.0,Standard Risk (<=80%)
5031691,CA,Alameda    ,Single Family (1-4 Units):Site-Built,970137.0,575000.0,59.27,Standard Risk (<=80%)
5031698,CO,El Paso   ,Single Family (1-4 Units):Site-Built,320014.0,185000.0,57.81,Standard Risk (<=80%)
5031818,AZ,Santa Cruz   ,Single Family (1-4 Units):Site-Built,226563.0,145000.0,64.0,Standard Risk (<=80%)
5031947,GA,Houston    ,Single Family (1-4 Units):Site-Built,281250.0,225000.0,80.0,Standard Risk (<=80%)
5031951,IL,McHenry    ,Single Family (1-4 Units):Site-Built,331250.0,265000.0,80.0,Standard Risk (<=80%)
5031966,TN,Bradley    ,Single Family (1-4 Units):Site-Built,441326.0,305000.0,69.11,Standard Risk (<=80%)
5031993,NC,Mecklenburg    ,Single Family (1-4 Units):Site-Built,1127371.0,765000.0,67.86,Standard Risk (<=80%)
5032060,AZ,Pinal    ,Single Family (1-4 Units):Site-Built,383558.0,265000.0,69.09,Standard Risk (<=80%)
5032062,MN,Dakota    ,Single Family (1-4 Units):Site-Built,497211.0,205000.0,41.23,Standard Risk (<=80%)
5032097,NC,Franklin    ,Single Family (1-4 Units):Site-Built,294036.0,105000.0,35.71,Standard Risk (<=80%)
5032125,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,581008.0,435000.0,74.87,Standard Risk (<=80%)
5032140,NY,Niagara    ,Single Family (1-4 Units):Site-Built,100000.0,85000.0,85.0,High Risk (>80%)
5032182,MA,Middlesex    ,Single Family (1-4 Units):Site-Built,1620000.0,405000.0,25.0,Standard Risk (<=80%)
5032240,KY,Jefferson    ,Single Family (1-4 Units):Site-Built,286178.0,265000.0,92.6,High Risk (>80%)
5032267,VA,Henrico    ,Single Family (1-4 Units):Site-Built,391667.0,235000.0,60.0,Standard Risk (<=80%)
5032293,DC,District of Columbia  ,Single Family (1-4 Units):Site-Built,571499.0,235000.0,41.12,Standard Risk (<=80%)
5032299,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,225023.0,75000.0,33.33,Standard Risk (<=80%)
5032345,MT,Silver Bow   ,Single Family (1-4 Units):Site-Built,260024.0,155000.0,59.61,Standard Risk (<=80%)
5032377,TX,Denton    ,Single Family (1-4 Units):Site-Built,394231.0,205000.0,52.0,Standard Risk (<=80%)
5032445,TX,Collin    ,Single Family (1-4 Units):Site-Built,435613.0,365000.0,83.79,High Risk (>80%)
5032481,CA,Riverside    ,Single Family (1-4 Units):Site-Built,556250.0,445000.0,80.0,Standard Risk (<=80%)
5032518,FL,Brevard    ,Single Family (1-4 Units):Site-Built,345589.0,235000.0,68.0,Standard Risk (<=80%)
5032663,TX,Denton    ,Single Family (1-4 Units):Site-Built,310000.0,155000.0,50.0,Standard Risk (<=80%)
5032682,FL,Broward    ,Single Family (1-4 Units):Site-Built,577170.0,405000.0,70.17,Standard Risk (<=80%)
5032809,TX,Kaufman    ,Single Family (1-4 Units):Site-Built,322196.0,135000.0,41.9,Standard Risk (<=80%)
5032944,OR,Linn    ,Single Family (1-4 Units):Site-Built,478948.0,455000.0,95.0,High Risk (>80%)
5032949,WA,Grays Harbor   ,Single Family (1-4 Units):Site-Built,384211.0,365000.0,95.0,High Risk (>80%)
5032958,MI,Livingston    ,Single Family (1-4 Units):Site-Built,281250.0,225000.0,80.0,Standard Risk (<=80%)
5033003,SC,York    ,Single Family (1-4 Units):Site-Built,303572.0,255000.0,84.0,High Risk (>80%)
5033029,CA,Santa Clara   ,Single Family (1-4 Units):Site-Built,1017765.0,275000.0,27.02,Standard Risk (<=80%)
5033112,MA,Middlesex    ,Single Family (1-4 Units):Site-Built,592234.0,305000.0,51.5,Standard Risk (<=80%)
5033119,NC,Union    ,Single Family (1-4 Units):Site-Built,531551.0,155000.0,29.16,Standard Risk (<=80%)
5033141,MO,Jackson    ,Single Family (1-4 Units):Site-Built,199794.0,155000.0,77.58,Standard Risk (<=80%)
5033195,TX,Travis    ,Single Family (1-4 Units):Site-Built,404412.0,275000.0,68.0,Standard Risk (<=80%)
5033251,MI,Oakland    ,Single Family (1-4 Units):Site-Built,527427.0,275000.0,52.14,Standard Risk (<=80%)
5033264,OK,Le Flore   ,Single Family (1-4 Units):Site-Built,146740.0,115000.0,78.37,Standard Risk (<=80%)
5033452,AK,Anchorage Borough   ,Single Family (1-4 Units):Site-Built,120000.0,75000.0,62.5,Standard Risk (<=80%)
5033493,SC,Greenville    ,Single Family (1-4 Units):Site-Built,307319.0,215000.0,69.96,Standard Risk (<=80%)
5033563,NJ,Middlesex    ,Single Family (1-4 Units):Site-Built,325582.0,175000.0,53.75,Standard Risk (<=80%)
5033635,CA,Tulare    ,Single Family (1-4 Units):Site-Built,268194.0,185000.0,68.98,Standard Risk (<=80%)
5033672,MI,Macomb    ,Single Family (1-4 Units):Site-Built,225685.0,155000.0,68.68,Standard Risk (<=80%)
5033850,OH,Clermont    ,Single Family (1-4 Units):Site-Built,272059.0,185000.0,68.0,Standard Risk (<=80%)
5033855,CA,San Joaquin   ,Single Family (1-4 Units):Site-Built,519462.0,355000.0,68.34,Standard Risk (<=80%)
5033948,NC,Davidson    ,Single Family (1-4 Units):Site-Built,208097.0,165000.0,79.29,Standard Risk (<=80%)
5034055,CA,Sacramento    ,Single Family (1-4 Units):Site-Built,707143.0,495000.0,70.0,Standard Risk (<=80%)
5034060,TX,Collin    ,Single Family (1-4 Units):Site-Built,352632.0,335000.0,95.0,High Risk (>80%)
5034135,SC,Georgetown    ,Single Family (1-4 Units):Site-Built,297244.0,165000.0,55.51,Standard Risk (<=80%)
5034149,NJ,Somerset    ,Single Family (1-4 Units):Site-Built,446667.0,335000.0,75.0,Standard Risk (<=80%)
5034217,OK,Tulsa    ,Single Family (1-4 Units):Site-Built,493160.0,155000.0,31.43,Standard Risk (<=80%)
5034233,NJ,Monmouth    ,Single Family (1-4 Units):Site-Built,476930.0,215000.0,45.08,Standard Risk (<=80%)
5034270,VA,Fairfax    ,Single Family (1-4 Units):Site-Built,699353.0,475000.0,67.92,Standard Risk (<=80%)
5034289,CA,Kern    ,Single Family (1-4 Units):Site-Built,293997.0,215000.0,73.13,Standard Risk (<=80%)
5034295,SC,Horry    ,Single Family (1-4 Units):Site-Built,456250.0,365000.0,80.0,Standard Risk (<=80%)
5034391,UT,Utah    ,Single Family (1-4 Units):Site-Built,353334.0,265000.0,75.0,Standard Risk (<=80%)
5034463,DE,Sussex    ,Single Family (1-4 Units):Site-Built,286667.0,215000.0,75.0,Standard Risk (<=80%)
5034474,NY,Allegany    ,Single Family (1-4 Units):Site-Built,302735.0,155000.0,51.2,Standard Risk (<=80%)
5034513,IL,DuPage    ,Single Family (1-4 Units):Site-Built,268569.0,145000.0,53.99,Standard Risk (<=80%)
5034516,CA,Alameda    ,Single Family (1-4 Units):Site-Built,993619.0,545000.0,54.85,Standard Risk (<=80%)
