loan_id,annual_income,recurring_monthly_debt,principal_interest_pmt,median_fico_score,occupancy_type,dti_ratio,fico_tier
5028646,123000.0,3485.0,1155.06,696.0,Primary residence,45.27,Good
5028669,60000.0,1050.0,1067.0,696.0,Primary residence,42.34,Good
5028835,139000.0,3591.0,2793.84,696.0,Primary residence,55.12,Good
5028851,113000.0,4144.0,2247.1000000000004,696.0,Primary residence,67.87,Good
5028911,115000.0,4217.0,1325.28,696.0,Primary residence,57.83,Good
5029131,71000.0,2663.0,1960.5,696.0,Primary residence,78.14,Good
5029218,288000.0,6480.0,2081.4500000000003,696.0,Primary residence,35.67,Good
5029302,40000.0,1534.0,991.93,696.0,Primary residence,75.78,Good
5029305,71000.0,2900.0,672.06,696.0,Primary residence,60.37,Good
5029329,33000.0,853.0,453.45,696.0,Primary residence,47.51,Good
5029726,463000.0,6945.0,1150.19,696.0,Primary residence,20.98,Good
5029739,102000.0,3825.0,1743.37,696.0,Primary residence,65.51,Good
5030229,26000.0,889.0,441.02,696.0,Primary residence,61.39,Good
5030302,165000.0,5363.0,2407.13,696.0,Primary residence,56.51,Good
5030490,179000.0,4028.0,2022.25,696.0,Primary residence,40.56,Good
5030503,145000.0,2417.0,1281.06,696.0,Primary residence,30.6,Good
5030841,61000.0,1627.0,649.23,696.0,Primary residence,44.78,Good
5030846,70000.0,1634.0,875.89,696.0,Primary residence,43.03,Good
5030933,84000.0,2800.0,1462.83,696.0,Primary residence,60.9,Good
5030960,149000.0,4098.0,771.91,696.0,Primary residence,39.22,Good
5030969,129000.0,4623.0,2379.9300000000003,696.0,Primary residence,65.14,Good
5031055,104000.0,3554.0,1432.79,696.0,Primary residence,57.54,Good
5031093,126000.0,1680.0,412.33,696.0,Primary residence,19.93,Good
5031117,56000.0,1074.0,705.84,696.0,Primary residence,38.14,Good
5031335,111000.0,3978.0,1163.67,696.0,Primary residence,55.59,Good
5031407,115000.0,3067.0,1055.45,696.0,Primary residence,43.02,Good
5031457,261000.0,6743.0,1445.95,696.0,Primary residence,37.65,Good
5031826,28000.0,724.0,567.03,697.0,Primary residence,55.33,Good
5032010,45000.0,1575.0,378.62,697.0,Primary residence,52.1,Good
5032134,120000.0,4000.0,1778.74,697.0,Primary residence,57.79,Good
5032454,92000.0,2377.0,657.75,697.0,Primary residence,39.58,Good
5032502,197000.0,3284.0,2539.09,697.0,Primary residence,35.47,Good
5032736,22000.0,770.0,455.74,697.0,Primary residence,66.86,Good
5032882,166000.0,4427.0,2418.8300000000004,697.0,Primary residence,49.49,Good
5033032,1165000.0,9709.0,903.76,697.0,Investment property,10.93,Good
5033402,89000.0,1558.0,641.55,697.0,Primary residence,29.66,Good
5033729,56000.0,1914.0,793.23,697.0,Primary residence,58.01,Good
5033738,261000.0,3263.0,1879.91,697.0,Primary residence,23.65,Good
5034213,248000.0,2274.0,1893.99,697.0,Primary residence,20.17,Good
5034507,247000.0,5146.0,1784.36,697.0,Investment property,33.67,Good
5034693,61000.0,2491.0,418.82,697.0,Primary residence,57.24,Good
5034753,68000.0,2154.0,772.14,697.0,Primary residence,51.64,Good
5034840,118000.0,3835.0,2289.11,697.0,Primary residence,62.28,Good
5034899,36000.0,1200.0,886.63,697.0,Primary residence,69.55,Good
5035001,80000.0,2667.0,1608.87,697.0,Primary residence,64.14,Good
5035082,48000.0,1720.0,1365.06,697.0,Primary residence,77.13,Good
5035641,183000.0,5338.0,1286.89,697.0,Primary residence,43.44,Good
5035984,46000.0,1572.0,854.1,697.0,Primary residence,63.29,Good
5036011,289000.0,7466.0,1559.1,697.0,Primary residence,37.47,Good
5036098,111000.0,3330.0,791.65,697.0,Investment property,44.56,Good
5036280,124000.0,3720.0,2247.1000000000004,697.0,Primary residence,57.75,Good
5036295,126000.0,1995.0,1184.8799999999999,697.0,Primary residence,30.28,Good
5036576,63000.0,1575.0,960.89,697.0,Primary residence,48.3,Good
5036612,108000.0,2430.0,1405.22,697.0,Primary residence,42.61,Good
5036853,75000.0,2813.0,1995.09,697.0,Primary residence,76.93,Good
5036944,61000.0,2135.0,1726.53,697.0,Primary residence,75.96,Good
5037114,87000.0,1885.0,846.34,697.0,Primary residence,37.67,Good
5037127,123000.0,3280.0,1794.07,697.0,Primary residence,49.5,Good
5037193,42000.0,1645.0,428.96999999999997,697.0,Primary residence,59.26,Good
5037313,73000.0,2373.0,1320.2,697.0,Primary residence,60.71,Good
5024047,192000.0,7360.0,3207.7400000000002,697.0,Primary residence,66.05,Good
5024069,167000.0,4175.0,710.78,697.0,Investment property,35.11,Good
5024102,123000.0,4510.0,595.16,697.0,Primary residence,49.81,Good
5024121,210000.0,4200.0,1575.07,697.0,Primary residence,33.0,Good
5024286,52000.0,1084.0,483.03,697.0,Primary residence,36.16,Good
5024298,18000.0,720.0,483.03,697.0,Primary residence,80.2,Good
5024334,102000.0,3060.0,629.11,697.0,Primary residence,43.4,Good
5024335,105000.0,3763.0,2197.67,697.0,Primary residence,68.12,Good
5024350,176000.0,6747.0,2255.82,697.0,Primary residence,61.38,Good
5024372,62000.0,1292.0,945.05,697.0,Primary residence,43.3,Good
5024536,53000.0,1811.0,1440.93,697.0,Primary residence,73.63,Good
5024548,170000.0,5950.0,2755.36,697.0,Primary residence,61.45,Good
5024552,110000.0,2475.0,1469.35,697.0,Primary residence,43.03,Good
5024815,173000.0,2884.0,1575.07,697.0,Primary residence,30.93,Good
5024960,72000.0,2580.0,1071.05,697.0,Primary residence,60.85,Good
5024963,145000.0,2538.0,1523.41,697.0,Primary residence,33.61,Good
5025012,91000.0,3565.0,2440.1800000000003,697.0,Investment property,79.19,Good
5025058,73000.0,2677.0,1690.33,697.0,Primary residence,71.79,Good
5025072,82000.0,2870.0,1096.43,697.0,Primary residence,58.05,Good
5025100,105000.0,3325.0,1953.09,697.0,Primary residence,60.32,Good
5025106,131000.0,4804.0,2289.11,697.0,Primary residence,64.98,Good
5025109,42000.0,1470.0,875.72,697.0,Primary residence,67.02,Good
5025126,313000.0,11999.0,3658.1600000000003,698.0,Investment property,60.03,Good
5025162,68000.0,2380.0,1367.2,698.0,Primary residence,66.13,Good
5025189,136000.0,2947.0,1353.95,698.0,Primary residence,37.95,Good
5025198,123000.0,3075.0,939.7,698.0,Primary residence,39.17,Good
5025199,59000.0,1082.0,1155.06,698.0,Primary residence,45.5,Good
5025209,136000.0,3060.0,1798.12,698.0,Primary residence,42.87,Good
5025302,68000.0,2040.0,1265.71,698.0,Primary residence,58.34,Good
5025328,180000.0,2550.0,1731.06,698.0,Primary residence,28.54,Good
5025432,178000.0,4302.0,1323.06,698.0,Primary residence,37.92,Good
5025451,68000.0,2607.0,1546.3,698.0,Primary residence,73.29,Good
5025496,131000.0,5350.0,1812.52,698.0,Primary residence,65.61,Good
5025507,110000.0,3300.0,1445.95,698.0,Primary residence,51.77,Good
5025758,90000.0,2400.0,1007.84,698.0,Primary residence,45.44,Good
5025808,137000.0,4795.0,1432.79,698.0,Primary residence,54.55,Good
5025859,242000.0,4235.0,2278.67,698.0,Primary residence,32.3,Good
5025876,91000.0,2806.0,916.45,698.0,Primary residence,49.09,Good
5025893,210000.0,7350.0,2457.11,698.0,Primary residence,56.04,Good
5025933,89000.0,2893.0,1164.46,698.0,Primary residence,54.71,Good
5025963,51000.0,1870.0,609.03,698.0,Primary residence,58.33,Good
5026000,46000.0,1840.0,1066.75,698.0,Primary residence,75.83,Good
5026002,155000.0,3100.0,1623.14,698.0,Primary residence,36.57,Good
5026043,30000.0,1075.0,367.69,698.0,Primary residence,57.71,Good
5026083,52000.0,2124.0,778.64,698.0,Primary residence,66.98,Good
5026093,149000.0,1490.0,1598.8799999999999,698.0,Primary residence,24.88,Good
5026140,167000.0,5289.0,1860.2,698.0,Primary residence,51.37,Good
5026170,82000.0,2460.0,1928.89,698.0,Primary residence,64.23,Good
5026178,207000.0,5003.0,903.76,698.0,Primary residence,34.24,Good
5026191,78000.0,2210.0,1347.97,698.0,Primary residence,54.74,Good
5026220,29000.0,1064.0,780.67,698.0,Primary residence,76.33,Good
5026318,38000.0,1362.0,898.3,698.0,Primary residence,71.38,Good
5026347,26000.0,997.0,357.02,698.0,Primary residence,62.49,Good
5026381,123000.0,2255.0,933.17,698.0,Primary residence,31.1,Good
5026441,64000.0,1654.0,974.29,698.0,Primary residence,49.28,Good
5026524,181000.0,5430.0,3087.1400000000003,698.0,Primary residence,56.47,Good
5026574,61000.0,1983.0,1455.71,698.0,Primary residence,67.65,Good
5026616,154000.0,2695.0,1077.81,698.0,Primary residence,29.4,Good
5026665,89000.0,2670.0,1785.08,698.0,Primary residence,60.07,Good
5026672,86000.0,1720.0,682.9399999999999,698.0,Primary residence,33.53,Good
5026719,39000.0,1203.0,802.96,698.0,Primary residence,61.72,Good
5026808,92000.0,1917.0,920.62,698.0,Primary residence,37.01,Good
5026971,226000.0,3955.0,1731.06,698.0,Primary residence,30.19,Good
5026974,29000.0,991.0,712.79,698.0,Primary residence,70.5,Good
5026979,122000.0,2644.0,1256.45,698.0,Primary residence,38.37,Good
5026984,112000.0,2240.0,1236.99,698.0,Primary residence,37.25,Good
5026995,82000.0,3280.0,2289.11,698.0,Primary residence,81.5,Good
5027023,98000.0,2042.0,999.53,698.0,Primary residence,37.24,Good
5027103,126000.0,1470.0,1113.01,698.0,Primary residence,24.6,Good
5027125,48000.0,1760.0,1071.05,698.0,Primary residence,70.78,Good
5027200,65000.0,2221.0,1454.01,698.0,Primary residence,67.85,Good
5027205,51000.0,1530.0,620.71,699.0,Primary residence,50.6,Good
5027222,123000.0,2050.0,626.64,699.0,Primary residence,26.11,Good
5027240,112000.0,2240.0,1449.07,699.0,Primary residence,39.53,Good
5027284,97000.0,2830.0,1052.19,699.0,Primary residence,48.03,Good
5027302,112000.0,2334.0,903.04,699.0,Primary residence,34.68,Good
5027467,35000.0,1225.0,710.93,699.0,Primary residence,66.37,Good
5027517,350000.0,12250.0,2226.3300000000004,699.0,Investment property,49.63,Good
5027522,65000.0,2275.0,931.28,699.0,Primary residence,59.19,Good
5027601,96000.0,3280.0,946.63,699.0,Primary residence,52.83,Good
5027642,105000.0,1838.0,1113.05,699.0,Primary residence,33.73,Good
5027690,60000.0,2000.0,1326.51,699.0,Primary residence,66.53,Good
5027853,130000.0,1734.0,1270.0,699.0,Primary residence,27.73,Good
5027892,194000.0,3880.0,2114.96,699.0,Primary residence,37.08,Good
5027926,61000.0,2339.0,846.37,699.0,Primary residence,62.66,Good
5028051,31000.0,1137.0,735.04,699.0,Primary residence,72.47,Good
5028085,64000.0,2080.0,637.67,699.0,Primary residence,50.96,Good
5028116,323000.0,8883.0,3040.2000000000003,699.0,Primary residence,44.3,Good
5028133,247000.0,5970.0,1906.89,699.0,Primary residence,38.27,Good
5028169,212000.0,8480.0,3478.84,699.0,Primary residence,67.69,Good
5028214,31000.0,1266.0,595.16,699.0,Primary residence,72.04,Good
5028243,230000.0,2875.0,961.35,699.0,Primary residence,20.02,Good
5028269,77000.0,3080.0,1879.37,699.0,Primary residence,77.29,Good
5028338,157000.0,3010.0,1367.2,699.0,Primary residence,33.46,Good
5028339,242000.0,6655.0,1163.0,699.0,Second residence,38.77,Good
5028374,127000.0,2964.0,2061.65,699.0,Primary residence,47.49,Good
5028389,137000.0,2855.0,1469.35,699.0,Primary residence,37.88,Good
5028409,91000.0,1593.0,1443.1,699.0,Investment property,40.04,Good
5028513,239000.0,4382.0,3236.61,699.0,Primary residence,38.25,Good
5028595,130000.0,2384.0,1934.67,699.0,Primary residence,39.86,Good
5028614,70000.0,1284.0,693.04,699.0,Primary residence,33.89,Good
5028621,155000.0,3617.0,1242.29,699.0,Primary residence,37.62,Good
5028698,153000.0,3315.0,1405.8,699.0,Primary residence,37.03,Good
5028712,197000.0,7880.0,2669.67,699.0,Primary residence,64.26,Good
5028727,54000.0,1935.0,838.4399999999999,699.0,Primary residence,61.63,Good
5028729,78000.0,1950.0,861.04,699.0,Primary residence,43.25,Good
5028771,83000.0,2975.0,1013.49,699.0,Primary residence,57.66,Good
5028831,110000.0,2475.0,1596.45,699.0,Primary residence,44.42,Good
5028842,69000.0,1783.0,1096.84,699.0,Primary residence,50.08,Good
5028876,75000.0,1813.0,1174.64,699.0,Primary residence,47.8,Good
5028918,46000.0,1457.0,750.22,699.0,Primary residence,57.58,Good
5028939,100000.0,4084.0,1464.47,699.0,Primary residence,66.58,Good
5028953,61000.0,1373.0,738.29,699.0,Primary residence,41.53,Good
5028982,47000.0,1606.0,765.72,699.0,Primary residence,60.55,Good
5029000,49000.0,1838.0,1265.71,699.0,Primary residence,76.01,Good
5029154,65000.0,2275.0,1370.58,699.0,Primary residence,67.3,Good
5029269,69000.0,1495.0,742.12,699.0,Primary residence,38.91,Good
5029276,238000.0,6942.0,1190.0,699.0,Primary residence,41.0,Good
5029323,55000.0,2063.0,1283.02,699.0,Primary residence,73.0,Good
5029334,139000.0,5097.0,1589.48,699.0,Primary residence,57.73,Good
5029389,77000.0,2375.0,759.56,699.0,Primary residence,48.85,Good
5029425,271000.0,2936.0,1565.04,699.0,Primary residence,19.93,Good
5029447,135000.0,3038.0,815.59,699.0,Primary residence,34.25,Good
5029512,233000.0,2330.0,2300.88,699.0,Primary residence,23.85,Good
5029539,170000.0,4250.0,1894.95,699.0,Primary residence,43.38,Good
5029581,47000.0,1528.0,768.89,699.0,Primary residence,58.64,Good
5029598,74000.0,2220.0,846.37,699.0,Primary residence,49.72,Good
5029624,114000.0,4370.0,1841.86,699.0,Primary residence,65.39,Good
5029712,69000.0,1668.0,730.37,699.0,Primary residence,41.71,Good
5029757,33000.0,1128.0,693.04,699.0,Primary residence,66.22,Good
5029825,64000.0,2294.0,1168.27,700.0,Primary residence,64.92,Good
5029833,134000.0,4132.0,2007.42,700.0,Primary residence,54.98,Good
5029887,308000.0,9497.0,1407.07,700.0,Investment property,42.48,Good
5029952,180000.0,5100.0,3450.55,700.0,Primary residence,57.0,Good
5030075,152000.0,4434.0,2420.4300000000003,700.0,Primary residence,54.11,Good
5030102,100000.0,1750.0,1380.27,700.0,Primary residence,37.56,Good
5030106,99000.0,3383.0,1696.78,700.0,Primary residence,61.57,Good
5030167,39000.0,1495.0,961.35,700.0,Primary residence,75.58,Good
5030170,155000.0,2971.0,2178.0200000000004,700.0,Primary residence,39.86,Good
5030232,272000.0,10200.0,1841.86,700.0,Primary residence,53.13,Good
5030295,141000.0,4230.0,1980.11,700.0,Primary residence,52.85,Good
5030362,111000.0,3978.0,1575.26,700.0,Primary residence,60.04,Good
5030438,26000.0,932.0,549.87,700.0,Primary residence,68.39,Good
5030442,160000.0,3067.0,1731.06,700.0,Primary residence,35.99,Good
5030520,81000.0,2025.0,991.93,700.0,Primary residence,44.7,Good
5030525,137000.0,3425.0,2229.1000000000004,700.0,Primary residence,49.52,Good
5030528,55000.0,1650.0,1096.84,700.0,Primary residence,59.93,Good
5030556,151000.0,3020.0,2104.15,700.0,Primary residence,40.72,Good
5030579,155000.0,2713.0,1743.08,700.0,Primary residence,34.5,Good
5030625,,,1096.84,700.0,Primary residence,,Good
5030710,94000.0,3839.0,1242.29,700.0,Primary residence,64.87,Good
5030715,177000.0,5605.0,1506.32,700.0,Primary residence,48.21,Good
5030738,102000.0,3060.0,2182.2400000000002,700.0,Primary residence,61.67,Good
5030752,41000.0,1470.0,1117.17,700.0,Primary residence,75.72,Good
5030756,84000.0,1610.0,848.5,700.0,Primary residence,35.12,Good
5030773,92000.0,2837.0,1299.04,700.0,Primary residence,53.95,Good
5030799,118000.0,4130.0,2037.22,700.0,Investment property,62.72,Good
5030808,206000.0,3949.0,3367.38,700.0,Primary residence,42.62,Good
5030836,72000.0,2040.0,1155.06,700.0,Primary residence,53.25,Good
5030881,52000.0,1300.0,483.03,700.0,Primary residence,41.15,Good
5030888,56000.0,1820.0,753.52,700.0,Primary residence,55.15,Good
5030922,285000.0,4988.0,987.05,700.0,Investment property,25.16,Good
5031018,42000.0,1260.0,585.95,700.0,Primary residence,52.74,Good
5031088,52000.0,2037.0,1080.1,700.0,Primary residence,71.93,Good
5031103,66000.0,1320.0,575.51,700.0,Primary residence,34.46,Good
5031184,148000.0,2590.0,1469.35,700.0,Primary residence,32.91,Good
5031230,149000.0,5091.0,1710.85,700.0,Primary residence,54.78,Good
5031284,33000.0,1238.0,551.08,700.0,Primary residence,65.06,Good
5031364,39000.0,1073.0,651.03,700.0,Primary residence,53.05,Good
5031430,139000.0,5213.0,3537.36,700.0,Primary residence,75.54,Good
5031444,104000.0,3900.0,2162.5600000000004,700.0,Primary residence,69.95,Good
5031449,66000.0,2365.0,1174.98,700.0,Primary residence,64.36,Good
5031497,121000.0,2622.0,717.1,700.0,Primary residence,33.12,Good
5031525,105000.0,2450.0,1439.87,700.0,Primary residence,44.46,Good
5031594,122000.0,1627.0,872.75,700.0,Primary residence,24.59,Good
5031598,63000.0,1890.0,567.03,700.0,Primary residence,46.8,Good
5031607,60000.0,2200.0,1665.73,701.0,Primary residence,77.31,Good
5031612,50000.0,1584.0,641.55,701.0,Primary residence,53.41,Good
5031637,66000.0,1375.0,525.03,701.0,Primary residence,34.55,Good
5031640,201000.0,3015.0,1491.07,701.0,Primary residence,26.9,Good
5031782,147000.0,3798.0,2489.0800000000004,701.0,Primary residence,51.32,Good
5031853,97000.0,3638.0,911.08,701.0,Investment property,56.28,Good
5031863,111000.0,3053.0,972.67,701.0,Primary residence,43.52,Good
5031871,90000.0,3225.0,1824.37,701.0,Primary residence,67.32,Good
5031971,363000.0,13008.0,1592.12,701.0,Investment property,48.26,Good
5032011,120000.0,1100.0,759.56,701.0,Primary residence,18.6,Good
5032041,105000.0,3938.0,1556.04,701.0,Primary residence,62.79,Good
5032130,126000.0,3150.0,1601.96,701.0,Second residence,45.26,Good
5032183,71000.0,2604.0,1388.61,701.0,Primary residence,67.48,Good
5032188,72000.0,2520.0,1533.07,701.0,Primary residence,67.55,Good
5032256,58000.0,1644.0,641.55,701.0,Primary residence,47.29,Good
5032268,80000.0,867.0,590.6,701.0,Primary residence,21.86,Good
5032291,119000.0,4066.0,2825.46,701.0,Primary residence,69.49,Good
5032307,88000.0,2200.0,1155.06,701.0,Primary residence,45.75,Good
5032331,150000.0,5125.0,2574.5,701.0,Primary residence,61.6,Good
5032354,192000.0,7840.0,2322.07,701.0,Primary residence,63.51,Good
5032416,204000.0,10030.0,1111.46,701.0,Second residence,65.54,Good
5032496,105000.0,4113.0,1732.73,701.0,Primary residence,66.81,Good
5032526,94000.0,1959.0,1504.34,701.0,Primary residence,44.21,Good
5032580,79000.0,2897.0,839.03,701.0,Primary residence,56.75,Good
5032583,94000.0,2272.0,1239.06,701.0,Primary residence,44.82,Good
5032594,168000.0,3640.0,1031.3799999999999,701.0,Primary residence,33.37,Good
5032695,39000.0,1365.0,765.72,701.0,Primary residence,65.56,Good
5032727,50000.0,1500.0,335.81,701.0,Primary residence,44.06,Good
5032755,70000.0,2625.0,841.16,701.0,Primary residence,59.42,Good
5032767,40000.0,1467.0,672.75,701.0,Primary residence,64.19,Good
5032814,160000.0,3867.0,1879.91,701.0,Primary residence,43.1,Good
5032818,63000.0,2363.0,747.71,701.0,Primary residence,59.25,Good
5032966,200000.0,3334.0,1928.89,701.0,Second residence,31.58,Good
5032997,78000.0,2340.0,861.04,701.0,Primary residence,49.25,Good
5032999,62000.0,2170.0,399.02,701.0,Primary residence,49.72,Good
5033058,259000.0,4965.0,2421.32,701.0,Primary residence,34.22,Good
5033084,185000.0,4625.0,3242.0200000000004,701.0,Primary residence,51.03,Good
5033159,81000.0,2093.0,635.63,702.0,Primary residence,40.42,Good
5033165,135000.0,1350.0,834.99,702.0,Primary residence,19.42,Good
5033179,200000.0,4500.0,2605.4900000000002,702.0,Primary residence,42.63,Good
5033259,55000.0,2017.0,680.66,702.0,Primary residence,58.86,Good
5033382,110000.0,1834.0,1812.11,702.0,Primary residence,39.78,Good
5033415,250000.0,10209.0,3164.4300000000003,702.0,Primary residence,64.19,Good
5033557,77000.0,2567.0,1262.4,702.0,Primary residence,59.68,Good
5033570,300000.0,6750.0,2881.9700000000003,702.0,Primary residence,38.53,Good
5033605,105000.0,2450.0,1256.45,702.0,Primary residence,42.36,Good
5033657,389000.0,4215.0,1014.06,702.0,Primary residence,16.13,Good
5033743,102000.0,2805.0,1994.27,702.0,Primary residence,56.46,Good
5033750,87000.0,1885.0,861.04,702.0,Primary residence,37.88,Good
