loan_id,loan_amount,interest_rate,loan_term,loan_purpose,closing_date,securitization_price,max_whole_loan_bid,best_whole_loan_buyer,target_profit_usd,best_execution_method,best_execution_price,origination_charges,lender_credits,realized_gross_profit,profit_variance
5024195,205000.0,2.875,360,Refinancing,2021-09-16,103.19,101.815,Bank of Americans,10250.00000000001,Securitization (UMBS),103.19,3710.500000000001,0.0,6539.5,-3710.5
5024198,225000.0,2.5,180,Cash-out refinance,2021-09-17,99.88,98.0675,Bank of Americans,11250.00000000001,Securitization (UMBS),99.88,11520.00000000003,0.0,-270.0,-11520.0
5024207,275000.0,2.625,360,Home purchase,2021-08-31,99.88,97.53625,Storgan Manley,13750.000000000013,Securitization (UMBS),99.88,14080.000000000038,0.0,-330.0,-14080.0
5024302,185000.0,2.99,360,Refinancing,2021-09-16,104.17,101.95125,Storgan Manley,9250.00000000001,Securitization (UMBS),104.17,1535.4999999999964,0.0,7714.5,-1535.5
5024320,145000.0,2.5,360,Refinancing,2021-08-19,103.03,101.2175,Bank of Americans,7250.000000000006,Securitization (UMBS),103.03,2856.5000000000073,0.0,4393.5,-2856.5
5024361,545000.0,2.25,360,Cash-out refinance,2021-08-24,103.03,102.56125,Storgan Manley,27250.000000000025,Securitization (UMBS),103.03,10736.50000000003,0.0,16513.5,-10736.5
5024540,145000.0,2.875,360,Refinancing,2021-08-24,103.19,102.34625,Storgan Manley,7250.000000000006,Securitization (UMBS),103.19,2624.500000000001,0.0,4625.5,-2624.5
5024557,305000.0,2.69,360,Refinancing,2021-08-24,103.03,101.24875,PJ Logan,15250.000000000013,Securitization (UMBS),103.03,6008.500000000015,0.0,9241.5,-6008.5
5024597,205000.0,3.125,360,Cash-out refinance,2021-08-25,103.19,103.40875,Storgan Manley,10250.00000000001,Whole Loan Sale,103.40875,3710.500000000001,0.0,6987.94,-3262.06
5024640,115000.0,3.375,360,Refinancing,2021-08-25,104.61,104.32875,Storgan Manley,5750.0000000000055,Securitization (UMBS),104.61,448.5000000000018,0.0,5301.5,-448.5
5024683,255000.0,3.25,360,Home purchase,2021-08-27,104.61,104.14125,Storgan Manley,12750.000000000011,Securitization (UMBS),104.61,994.5000000000036,0.0,11755.5,-994.5
5024695,75000.0,3.25,360,Refinancing,2021-08-28,104.61,102.2975,Bank of Americans,3750.000000000003,Securitization (UMBS),104.61,292.5000000000009,0.0,3457.5,-292.5
5024741,315000.0,2.875,360,Cash-out refinance,2021-08-30,103.19,101.47125,Storgan Manley,15750.000000000015,Securitization (UMBS),103.19,5701.500000000002,0.0,10048.5,-5701.5
5024757,265000.0,2.5,300,Refinancing,2021-08-31,99.88,98.0675,Bank of Americans,13250.000000000011,Securitization (UMBS),99.88,13568.000000000035,0.0,-318.0,-13568.0
5024794,165000.0,2.99,360,Home purchase,2021-09-01,103.19,101.2525,Bank of Americans,8250.000000000007,Securitization (UMBS),103.19,2986.500000000001,0.0,5263.5,-2986.5
5024837,735000.0,2.75,360,Home purchase,2021-09-02,104.17,101.8575,Bank of Americans,36750.00000000003,Securitization (UMBS),104.17,6100.499999999978,0.0,30649.5,-6100.5
5024950,205000.0,2.99,360,Cash-out refinance,2021-09-03,103.19,101.34625,Storgan Manley,10250.00000000001,Securitization (UMBS),103.19,3710.500000000001,0.0,6539.5,-3710.5
5025001,205000.0,2.75,240,Cash-out refinance,2021-09-03,103.19,102.065,Bank of Americans,10250.00000000001,Securitization (UMBS),103.19,3710.500000000001,0.0,6539.5,-3710.5
5025064,505000.0,1.99,180,Refinancing,2021-09-04,97.45,96.2,Bank of Americans,25250.000000000022,Securitization (UMBS),97.45,38127.50000000001,0.0,-12877.5,-38127.5
5025065,75000.0,2.99,240,Refinancing,2021-09-04,104.17,101.7325,Bank of Americans,3750.000000000003,Securitization (UMBS),104.17,622.4999999999977,0.0,3127.5,-622.5
5025077,145000.0,2.75,120,Cash-out refinance,2021-09-06,103.19,101.22125,Storgan Manley,7250.000000000006,Securitization (UMBS),103.19,2624.500000000001,0.0,4625.5,-2624.5
5025233,265000.0,2.875,240,Refinancing,2021-09-06,103.19,101.22125,Storgan Manley,13250.000000000011,Securitization (UMBS),103.19,4796.5,0.0,8453.5,-4796.5
5025289,765000.0,2.875,360,Home purchase,2021-09-06,103.19,100.6275,Golden Sachs,38250.00000000004,Securitization (UMBS),103.19,13846.500000000007,0.0,24403.5,-13846.5
5025300,375000.0,2.875,360,Home purchase,2021-09-06,103.19,102.34625,Storgan Manley,18750.00000000002,Securitization (UMBS),103.19,6787.500000000004,0.0,11962.5,-6787.5
5025339,365000.0,2.875,360,Cash-out refinance,2021-09-08,104.17,103.045,Bank of Americans,18250.000000000015,Securitization (UMBS),104.17,3029.499999999989,0.0,15220.5,-3029.5
5025397,175000.0,2.5,180,Home purchase,2021-09-08,99.88,98.63,Bank of Americans,8750.000000000007,Securitization (UMBS),99.88,8960.000000000024,0.0,-210.0,-8960.0
5025426,165000.0,2.375,180,Cash-out refinance,2021-09-09,99.88,99.03625,Storgan Manley,8250.000000000007,Securitization (UMBS),99.88,8448.000000000022,0.0,-198.0,-8448.0
5025444,105000.0,3.375,360,Home purchase,2021-09-10,104.61,102.76625,Storgan Manley,5250.000000000005,Securitization (UMBS),104.61,409.5000000000018,0.0,4840.5,-409.5
5025468,165000.0,2.25,180,Cash-out refinance,2021-09-10,99.88,99.41125,Storgan Manley,8250.000000000007,Securitization (UMBS),99.88,8448.000000000022,0.0,-198.0,-8448.0
5025481,455000.0,2.25,180,Refinancing,2021-09-11,99.88,98.0675,Bank of Americans,22750.000000000022,Securitization (UMBS),99.88,23296.000000000062,0.0,-546.0,-23296.0
5025553,345000.0,2.25,180,Refinancing,2021-09-13,99.88,0.0,Golden Sachs,17250.000000000015,Securitization (UMBS),99.88,17664.000000000047,0.0,-414.0,-17664.0
5025568,265000.0,3.5,360,Cash-out refinance,2021-09-13,104.61,103.07875,Storgan Manley,13250.000000000011,Securitization (UMBS),104.61,1033.5000000000036,0.0,12216.5,-1033.5
5025576,115000.0,2.99,360,Cash-out refinance,2021-09-13,103.19,101.94,Bank of Americans,5750.0000000000055,Securitization (UMBS),103.19,2081.500000000001,0.0,3668.5,-2081.5
5025585,125000.0,3.5,360,Home purchase,2021-09-14,104.61,103.36,Bank of Americans,6250.0000000000055,Securitization (UMBS),104.61,487.5000000000018,0.0,5762.5,-487.5
5025607,335000.0,2.25,180,Cash-out refinance,2021-09-14,99.88,99.53625,Storgan Manley,16750.000000000015,Securitization (UMBS),99.88,17152.000000000044,0.0,-402.0,-17152.0
5025642,165000.0,3.5,360,Refinancing,2021-09-14,105.0,103.15625,Storgan Manley,8250.000000000007,Securitization (UMBS),105.0,0.0,0.0,8250.0,-0.0
5025666,105000.0,2.875,360,Refinancing,2021-09-15,103.19,102.84625,Storgan Manley,5250.000000000005,Securitization (UMBS),103.19,1900.5000000000005,0.0,3349.5,-1900.5
5025709,375000.0,2.75,360,Refinancing,2021-09-15,104.17,102.45125,Storgan Manley,18750.00000000002,Securitization (UMBS),104.17,3112.499999999991,0.0,15637.5,-3112.5
5025712,225000.0,2.99,360,Refinancing,2021-09-16,103.19,101.34625,Storgan Manley,11250.00000000001,Securitization (UMBS),103.19,4072.5,0.0,7177.5,-4072.5
5025719,385000.0,2.625,240,Refinancing,2021-09-16,99.88,98.72375,Storgan Manley,19250.00000000002,Securitization (UMBS),99.88,19712.000000000055,0.0,-462.0,-19712.0
5025762,185000.0,2.99,180,Cash-out refinance,2021-09-17,103.19,100.6275,Golden Sachs,9250.00000000001,Securitization (UMBS),103.19,3348.500000000002,0.0,5901.5,-3348.5
5025897,485000.0,3.25,360,Cash-out refinance,2021-09-17,104.61,103.57875,Storgan Manley,24250.000000000022,Securitization (UMBS),104.61,1891.5000000000073,0.0,22358.5,-1891.5
5025901,265000.0,3.875,360,Cash-out refinance,2021-09-14,105.77,104.395,Bank of Americans,13250.000000000011,Securitization (UMBS),105.77,-2040.4999999999527,0.0,15290.5,2040.5
5025921,175000.0,2.25,144,Refinancing,2021-08-26,99.88,98.63,Bank of Americans,8750.000000000007,Securitization (UMBS),99.88,8960.000000000024,0.0,-210.0,-8960.0
5025930,455000.0,2.75,360,Refinancing,2021-08-26,103.19,101.815,Bank of Americans,22750.000000000022,Securitization (UMBS),103.19,8235.500000000004,0.0,14514.5,-8235.5
5025971,105000.0,3.375,360,Home purchase,2021-09-01,104.61,104.01625,Storgan Manley,5250.000000000005,Securitization (UMBS),104.61,409.5000000000018,0.0,4840.5,-409.5
5026036,305000.0,2.125,180,Refinancing,2021-09-01,97.45,95.0125,Bank of Americans,15250.000000000013,Securitization (UMBS),97.45,23027.500000000004,0.0,-7777.5,-23027.5
5026161,235000.0,3.375,360,Cash-out refinance,2021-09-01,104.61,103.64125,Storgan Manley,11750.000000000011,Securitization (UMBS),104.61,916.5000000000036,0.0,10833.5,-916.5
5026230,105000.0,1.99,180,Refinancing,2021-09-02,97.45,95.575,Bank of Americans,5250.000000000005,Securitization (UMBS),97.45,7927.500000000001,0.0,-2677.5,-7927.5
5026251,175000.0,3.5,360,Refinancing,2021-09-02,105.0,104.53125,Storgan Manley,8750.000000000007,Securitization (UMBS),105.0,0.0,0.0,8750.0,-0.0
5026302,205000.0,3.375,360,Refinancing,2021-09-02,104.61,102.26625,Storgan Manley,10250.00000000001,Securitization (UMBS),104.61,799.5000000000036,0.0,9450.5,-799.5
5026321,265000.0,2.99,360,Refinancing,2021-09-02,104.17,104.38875,Storgan Manley,13250.000000000011,Whole Loan Sale,104.38875,2199.4999999999927,0.0,11630.19,-1619.81
5026357,95000.0,2.875,360,Refinancing,2021-09-02,103.19,102.22125,Storgan Manley,4750.000000000005,Securitization (UMBS),103.19,1719.500000000001,0.0,3030.5,-1719.5
5026373,265000.0,2.25,120,Cash-out refinance,2021-09-03,99.88,98.91125,Storgan Manley,13250.000000000011,Securitization (UMBS),99.88,13568.000000000035,0.0,-318.0,-13568.0
5026404,265000.0,3.375,360,Cash-out refinance,2021-09-04,104.61,102.735,Bank of Americans,13250.000000000011,Securitization (UMBS),104.61,1033.5000000000036,0.0,12216.5,-1033.5
5026422,365000.0,3.25,360,Cash-out refinance,2021-09-07,105.0,104.53125,Storgan Manley,18250.000000000015,Securitization (UMBS),105.0,0.0,0.0,18250.0,-0.0
5026556,355000.0,2.25,180,Cash-out refinance,2021-09-07,99.88,97.4425,Bank of Americans,17750.000000000015,Securitization (UMBS),99.88,18176.000000000047,0.0,-426.0,-18176.0
5026575,175000.0,2.99,360,Cash-out refinance,2021-09-07,103.19,102.72125,Storgan Manley,8750.000000000007,Securitization (UMBS),103.19,3167.5,0.0,5582.5,-3167.5
5026577,165000.0,2.25,96,Refinancing,2021-09-08,99.88,99.53625,Storgan Manley,8250.000000000007,Securitization (UMBS),99.88,8448.000000000022,0.0,-198.0,-8448.0
5026608,175000.0,3.25,360,Refinancing,2021-09-08,104.61,102.7975,Bank of Americans,8750.000000000007,Securitization (UMBS),104.61,682.5000000000018,0.0,8067.5,-682.5
5026635,315000.0,3.25,360,Home purchase,2021-09-09,104.61,102.76625,Storgan Manley,15750.000000000015,Securitization (UMBS),104.61,1228.5000000000055,0.0,14521.5,-1228.5
5026701,95000.0,2.99,240,Refinancing,2021-09-09,103.19,102.90875,Storgan Manley,4750.000000000005,Securitization (UMBS),103.19,1719.500000000001,0.0,3030.5,-1719.5
5026722,735000.0,2.75,360,Cash-out refinance,2021-09-10,103.19,102.72125,Storgan Manley,36750.00000000003,Securitization (UMBS),103.19,13303.5,0.0,23446.5,-13303.5
5026785,285000.0,2.375,240,Home purchase,2021-09-10,99.88,98.755,Bank of Americans,14250.000000000013,Securitization (UMBS),99.88,14592.000000000038,2992.5,-342.0,-14592.0
5026890,545000.0,2.99,360,Cash-out refinance,2021-09-10,104.17,102.295,Bank of Americans,27250.000000000025,Securitization (UMBS),104.17,4523.499999999985,0.0,22726.5,-4523.5
5027007,195000.0,2.99,360,Cash-out refinance,2021-09-11,104.17,104.38875,Storgan Manley,9750.00000000001,Whole Loan Sale,104.38875,1618.4999999999955,0.0,8558.06,-1191.94
5027060,305000.0,3.5,360,Cash-out refinance,2021-09-11,104.61,104.0475,Golden Sachs,15250.000000000013,Securitization (UMBS),104.61,1189.5000000000036,0.0,14060.5,-1189.5
5027160,125000.0,2.5,180,Cash-out refinance,2021-09-11,99.88,98.0675,Bank of Americans,6250.0000000000055,Securitization (UMBS),99.88,6400.000000000016,0.0,-150.0,-6400.0
5027360,455000.0,2.625,240,Cash-out refinance,2021-09-11,99.88,99.53625,Storgan Manley,22750.000000000022,Securitization (UMBS),99.88,23296.000000000062,0.0,-546.0,-23296.0
5027366,255000.0,2.99,360,Home purchase,2021-09-13,103.19,101.22125,Storgan Manley,12750.000000000011,Securitization (UMBS),103.19,4615.500000000001,0.0,8134.5,-4615.5
5027568,155000.0,2.75,360,Refinancing,2021-09-13,103.19,101.22125,Storgan Manley,7750.000000000007,Securitization (UMBS),103.19,2805.500000000001,0.0,4944.5,-2805.5
5027626,125000.0,2.25,180,Refinancing,2021-09-13,99.88,99.59875,Storgan Manley,6250.0000000000055,Securitization (UMBS),99.88,6400.000000000016,0.0,-150.0,-6400.0
5027661,425000.0,3.875,360,Home purchase,2021-09-13,105.77,103.30125,Storgan Manley,21250.00000000002,Securitization (UMBS),105.77,-3272.4999999999236,0.0,24522.5,3272.5
5027696,625000.0,3.375,360,Cash-out refinance,2021-09-14,104.61,102.5475,Bank of Americans,31250.00000000003,Securitization (UMBS),104.61,2437.500000000011,0.0,28812.5,-2437.5
5027714,325000.0,2.375,240,Refinancing,2021-09-14,99.88,97.9425,Bank of Americans,16250.000000000015,Securitization (UMBS),99.88,16640.000000000044,0.0,-390.0,-16640.0
5027724,335000.0,2.99,360,Home purchase,2021-09-14,103.19,101.1275,Golden Sachs,16750.000000000015,Securitization (UMBS),103.19,6063.500000000002,0.0,10686.5,-6063.5
5027787,415000.0,2.125,180,Refinancing,2021-09-14,97.45,97.10625,Storgan Manley,20750.00000000002,Securitization (UMBS),97.45,31332.500000000007,0.0,-10582.5,-31332.5
5027837,215000.0,3.125,360,Cash-out refinance,2021-09-16,103.19,101.34625,Storgan Manley,10750.00000000001,Securitization (UMBS),103.19,3891.500000000001,0.0,6858.5,-3891.5
5027888,305000.0,3.375,360,Refinancing,2021-09-16,105.0,104.65625,Storgan Manley,15250.000000000013,Securitization (UMBS),105.0,0.0,0.0,15250.0,-0.0
5027915,325000.0,2.75,360,Home purchase,2021-09-16,103.19,102.72125,Storgan Manley,16250.000000000015,Securitization (UMBS),103.19,5882.500000000002,0.0,10367.5,-5882.5
5027931,335000.0,2.375,360,Refinancing,2021-09-17,99.88,97.505,Bank of Americans,16750.000000000015,Securitization (UMBS),99.88,17152.000000000044,0.0,-402.0,-17152.0
5027948,205000.0,2.5,180,Cash-out refinance,2021-09-17,99.88,98.0675,Bank of Americans,10250.00000000001,Securitization (UMBS),99.88,10496.000000000027,0.0,-246.0,-10496.0
5027990,105000.0,2.5,120,Refinancing,2021-09-17,103.03,100.56125,Storgan Manley,5250.000000000005,Securitization (UMBS),103.03,2068.500000000005,0.0,3181.5,-2068.5
5028155,165000.0,2.875,360,Refinancing,2021-09-16,104.17,103.70125,Storgan Manley,8250.000000000007,Securitization (UMBS),104.17,1369.4999999999955,0.0,6880.5,-1369.5
5028299,315000.0,3.19,360,Cash-out refinance,2021-08-21,103.19,102.72125,Storgan Manley,15750.000000000015,Securitization (UMBS),103.19,5701.500000000002,0.0,10048.5,-5701.5
5028344,445000.0,2.99,360,Cash-out refinance,2021-08-24,103.19,102.22125,Storgan Manley,22250.00000000002,Securitization (UMBS),103.19,8054.5,0.0,14195.5,-8054.5
5028382,155000.0,2.5,180,Cash-out refinance,2021-08-25,103.03,102.06125,Storgan Manley,7750.000000000007,Securitization (UMBS),103.03,3053.500000000008,0.0,4696.5,-3053.5
5028446,245000.0,3.375,360,Cash-out refinance,2021-08-26,104.61,103.76625,Storgan Manley,12250.000000000011,Securitization (UMBS),104.61,955.5000000000036,0.0,11294.5,-955.5
5028608,165000.0,2.25,180,Cash-out refinance,2021-08-26,99.88,99.41125,Storgan Manley,8250.000000000007,Securitization (UMBS),99.88,8448.000000000022,0.0,-198.0,-8448.0
5028747,115000.0,3.375,360,Refinancing,2021-08-30,104.61,103.07875,Storgan Manley,5750.0000000000055,Securitization (UMBS),104.61,448.5000000000018,0.0,5301.5,-448.5
5028754,305000.0,2.75,360,Refinancing,2021-08-30,103.19,101.65875,Storgan Manley,15250.000000000013,Securitization (UMBS),103.19,5520.5,0.0,9729.5,-5520.5
5028810,155000.0,2.5,180,Refinancing,2021-08-31,99.88,97.5675,Bank of Americans,7750.000000000007,Securitization (UMBS),99.88,7936.000000000021,0.0,-186.0,-7936.0
5028867,135000.0,3.375,360,Cash-out refinance,2021-09-01,104.61,102.89125,Storgan Manley,6750.000000000006,Securitization (UMBS),104.61,526.5000000000027,0.0,6223.5,-526.5
5028915,205000.0,3.25,360,Cash-out refinance,2021-09-01,104.61,102.6725,Bank of Americans,10250.00000000001,Securitization (UMBS),104.61,799.5000000000036,0.0,9450.5,-799.5
5028962,275000.0,3.25,360,Cash-out refinance,2021-09-01,104.61,102.26625,Storgan Manley,13750.000000000013,Securitization (UMBS),104.61,1072.5000000000036,0.0,12677.5,-1072.5
5029020,465000.0,2.75,360,Refinancing,2021-09-01,103.19,101.22125,Storgan Manley,23250.000000000022,Securitization (UMBS),103.19,8416.500000000004,0.0,14833.5,-8416.5
5029100,95000.0,2.99,180,Cash-out refinance,2021-09-02,103.19,101.94,Bank of Americans,4750.000000000005,Securitization (UMBS),103.19,1719.500000000001,0.0,3030.5,-1719.5
5029107,255000.0,2.875,360,Home purchase,2021-09-02,103.19,101.1275,Golden Sachs,12750.000000000011,Securitization (UMBS),103.19,4615.500000000001,0.0,8134.5,-4615.5
5029117,155000.0,3.375,360,Refinancing,2021-09-02,104.61,104.82875,Storgan Manley,7750.000000000007,Whole Loan Sale,104.82875,604.5000000000027,0.0,7484.56,-265.44
5029122,265000.0,2.625,240,Refinancing,2021-09-02,99.88,97.53625,Storgan Manley,13250.000000000011,Securitization (UMBS),99.88,13568.000000000035,0.0,-318.0,-13568.0
5029263,645000.0,2.875,360,Refinancing,2021-09-03,104.17,102.45125,Bank of Americans,32250.00000000003,Securitization (UMBS),104.17,5353.499999999985,0.0,26896.5,-5353.5
5029283,175000.0,2.375,180,Refinancing,2021-09-03,99.88,98.03625,Storgan Manley,8750.000000000007,Securitization (UMBS),99.88,8960.000000000024,0.0,-210.0,-8960.0
5029333,295000.0,2.125,180,Refinancing,2021-09-03,100.93,98.6175,Bank of Americans,14750.000000000013,Securitization (UMBS),100.93,12006.499999999987,0.0,2743.5,-12006.5
5029372,145000.0,2.375,180,Refinancing,2021-09-03,103.03,100.905,Golden Sachs,7250.000000000006,Securitization (UMBS),103.03,2856.5000000000073,0.0,4393.5,-2856.5
5029394,235000.0,2.75,180,Cash-out refinance,2021-09-03,104.17,101.82625,Storgan Manley,11750.000000000011,Securitization (UMBS),104.17,1950.4999999999945,0.0,9799.5,-1950.5
5029434,625000.0,3.625,360,Cash-out refinance,2021-09-03,104.61,102.76625,Storgan Manley,31250.00000000003,Securitization (UMBS),104.61,2437.500000000011,0.0,28812.5,-2437.5
5029541,195000.0,2.75,180,Refinancing,2021-09-03,103.19,100.72125,Storgan Manley,9750.00000000001,Securitization (UMBS),103.19,3529.500000000002,0.0,6220.5,-3529.5
5029551,285000.0,2.99,360,Home purchase,2021-09-04,103.19,102.22125,Storgan Manley,14250.000000000013,Securitization (UMBS),103.19,5158.500000000002,0.0,9091.5,-5158.5
5029619,405000.0,2.75,180,Cash-out refinance,2021-09-04,103.19,102.72125,Storgan Manley,20250.00000000002,Securitization (UMBS),103.19,7330.500000000002,0.0,12919.5,-7330.5
5029829,155000.0,2.99,240,Cash-out refinance,2021-09-04,103.19,101.53375,Storgan Manley,7750.000000000007,Securitization (UMBS),103.19,2805.500000000001,0.0,4944.5,-2805.5
5029835,125000.0,2.625,120,Cash-out refinance,2021-09-07,99.88,97.91125,Storgan Manley,6250.0000000000055,Securitization (UMBS),99.88,6400.000000000016,0.0,-150.0,-6400.0
5029940,155000.0,2.99,360,Refinancing,2021-09-07,103.19,101.3775,Bank of Americans,7750.000000000007,Securitization (UMBS),103.19,2805.500000000001,0.0,4944.5,-2805.5
5029969,285000.0,3.25,360,Home purchase,2021-09-08,104.61,104.26625,Storgan Manley,14250.000000000013,Securitization (UMBS),104.61,1111.5000000000036,0.0,13138.5,-1111.5
5029974,235000.0,2.625,180,Refinancing,2021-09-08,99.88,99.41125,Storgan Manley,11750.000000000011,Securitization (UMBS),99.88,12032.000000000033,0.0,-282.0,-12032.0
5029989,245000.0,2.99,360,Refinancing,2021-09-09,103.19,102.34625,Storgan Manley,12250.000000000011,Securitization (UMBS),103.19,4434.500000000001,0.0,7815.5,-4434.5
5030080,435000.0,2.875,360,Cash-out refinance,2021-09-10,103.19,102.72125,Storgan Manley,21750.00000000002,Securitization (UMBS),103.19,7873.500000000002,0.0,13876.5,-7873.5
